MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57367,2015,12,11,rapid,0.09654,.00009,0.25078,.00009,,,,,rapid,0.116201,0.000013,,,,,,,,,,,
57368,2015,12,12,rapid,0.09395,.00009,0.25053,.00009,,,,,rapid,0.114778,0.000009,,,,,,,,,,,
57369,2015,12,13,rapid,0.09162,.00009,0.25048,.00009,,,,,rapid,0.113352,0.000005,,,,,,,,,,,
57370,2015,12,14,rapid,0.08939,.00009,0.25054,.00009,,,,,rapid,0.111973,0.000004,,,,,,,,,,,
57371,2015,12,15,rapid,0.08716,.00009,0.25058,.00009,,,,,rapid,0.110500,0.000004,,,,,,,,,,,
57372,2015,12,16,rapid,0.08515,.00009,0.25032,.00009,,,,,rapid,0.108906,0.000065,,,,,,,,,,,
57373,2015,12,17,rapid,0.08347,.00009,0.24989,.00009,,,,,rapid,0.107204,0.000055,,,,,,,,,,,
57374,2015,12,18,prediction,0.0818,,0.2496,,,,,,prediction,0.10536,,,,,,,,,,,,
57375,2015,12,19,prediction,0.0802,,0.2495,,,,,,prediction,0.10342,,,,,,,,,,,,
57376,2015,12,20,prediction,0.0785,,0.2495,,,,,,prediction,0.10145,,,,,,,,,,,,
57377,2015,12,21,prediction,0.0767,,0.2497,,,,,,prediction,0.09951,,,,,,,,,,,,
57378,2015,12,22,prediction,0.0749,,0.2499,,,,,,prediction,0.09769,,,,,,,,,,,,
57379,2015,12,23,prediction,0.0731,,0.2501,,,,,,prediction,0.09600,,,,,,,,,,,,
57380,2015,12,24,prediction,0.0712,,0.2504,,,,,,prediction,0.09447,,,,,,,,,,,,
57381,2015,12,25,prediction,0.0694,,0.2507,,,,,,prediction,0.09305,,,,,,,,,,,,
