MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57351,2015,11,25,,,,,,,,,,,,,,,rapid,-95.31,0.27,-10.50,0.07,-0.084,0.107,-0.297,0.070
57352,2015,11,26,,,,,,,,,,,,,,,rapid,-95.31,0.27,-10.58,0.07,-0.082,0.107,-0.285,0.070
57353,2015,11,27,,,,,,,,,,,,,,,rapid,-95.31,0.27,-10.41,0.07,-0.073,0.107,-0.272,0.070
57354,2015,11,28,,,,,,,,,,,,,,,rapid,-95.22,0.30,-10.18,0.15,-0.070,0.119,-0.241,0.150
57355,2015,11,29,,,,,,,,,,,,,,,rapid,-94.92,0.13,-10.15,0.01,-0.060,0.052,-0.205,0.010
57356,2015,11,30,,,,,,,,,,,,,,,rapid,-94.55,0.13,-10.36,0.01,-0.054,0.052,-0.180,0.010
57357,2015,12,01,,,,,,,,,,,,,,,rapid,-94.30,0.12,-10.59,0.01,-0.051,0.048,-0.144,0.010
57358,2015,12,02,,,,,,,,,,,,,,,rapid,-94.23,0.12,-10.65,0.01,-0.063,0.048,-0.103,0.010
57359,2015,12,03,,,,,,,,,,,,,,,rapid,-94.19,0.12,-10.50,0.01,-0.076,0.048,-0.051,0.010
57381,2015,12,25,rapid,0.06655,.00009,0.25286,.00009,,,,,rapid,0.092892,0.000013,,,,,,,,,,,
57382,2015,12,26,rapid,0.06412,.00009,0.25335,.00009,,,,,rapid,0.091455,0.000014,,,,,,,,,,,
57383,2015,12,27,rapid,0.06193,.00009,0.25379,.00009,,,,,rapid,0.090057,0.000011,,,,,,,,,,,
57384,2015,12,28,rapid,0.05977,.00009,0.25434,.00009,,,,,rapid,0.088577,0.000007,,,,,,,,,,,
57385,2015,12,29,rapid,0.05761,.00009,0.25496,.00009,,,,,rapid,0.086983,0.000007,,,,,,,,,,,
57386,2015,12,30,rapid,0.05550,.00009,0.25562,.00009,,,,,rapid,0.085272,0.000007,,,,,,,,,,,
57387,2015,12,31,rapid,0.05341,.00009,0.25619,.00009,,,,,rapid,0.083475,0.000055,,,,,,,,,,,
57388,2016,01,01,prediction,0.0514,,0.2568,,,,,,prediction,0.08155,,,,,,,,,,,,
57389,2016,01,02,prediction,0.0493,,0.2573,,,,,,prediction,0.07957,,,,,,,,,,,,
57390,2016,01,03,prediction,0.0474,,0.2578,,,,,,prediction,0.07762,,,,,,,,,,,,
57391,2016,01,04,prediction,0.0456,,0.2584,,,,,,prediction,0.07572,,,,,,,,,,,,
57392,2016,01,05,prediction,0.0439,,0.2591,,,,,,prediction,0.07390,,,,,,,,,,,,
57393,2016,01,06,prediction,0.0422,,0.2598,,,,,,prediction,0.07214,,,,,,,,,,,,
57394,2016,01,07,prediction,0.0405,,0.2607,,,,,,prediction,0.07045,,,,,,,,,,,,
57395,2016,01,08,prediction,0.0387,,0.2615,,,,,,prediction,0.06879,,,,,,,,,,,,
57396,2016,01,09,prediction,0.0371,,0.2623,,,,,,prediction,0.06714,,,,,,,,,,,,
57397,2016,01,10,prediction,0.0354,,0.2632,,,,,,prediction,0.06543,,,,,,,,,,,,
57398,2016,01,11,prediction,0.0338,,0.2642,,,,,,prediction,0.06362,,,,,,,,,,,,
57399,2016,01,12,prediction,0.0322,,0.2652,,,,,,prediction,0.06167,,,,,,,,,,,,
57400,2016,01,13,prediction,0.0307,,0.2662,,,,,,prediction,0.05961,,,,,,,,,,,,
57401,2016,01,14,prediction,0.0291,,0.2672,,,,,,prediction,0.05749,,,,,,,,,,,,
57402,2016,01,15,prediction,0.0276,,0.2682,,,,,,prediction,0.05534,,,,,,,,,,,,
57403,2016,01,16,prediction,0.0261,,0.2693,,,,,,prediction,0.05322,,,,,,,,,,,,
57404,2016,01,17,prediction,0.0246,,0.2704,,,,,,prediction,0.05118,,,,,,,,,,,,
