MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57316,2015,10,21,,,,,,,,,,,,,,,rapid,-98.00,0.30,-12.26,0.02,0.012,0.119,-0.197,0.020
57317,2015,10,22,,,,,,,,,,,,,,,rapid,-97.78,0.30,-12.14,0.02,0.005,0.119,-0.199,0.020
57318,2015,10,23,,,,,,,,,,,,,,,rapid,-97.65,0.30,-12.01,0.02,0.010,0.119,-0.182,0.020
57319,2015,10,24,,,,,,,,,,,,,,,rapid,-97.64,0.30,-11.82,0.15,0.017,0.119,-0.153,0.150
57320,2015,10,25,,,,,,,,,,,,,,,rapid,-97.63,0.15,-11.62,0.04,0.014,0.060,-0.146,0.040
57321,2015,10,26,,,,,,,,,,,,,,,rapid,-97.49,0.15,-11.53,0.04,0.006,0.060,-0.144,0.040
57322,2015,10,27,,,,,,,,,,,,,,,rapid,-97.22,0.15,-11.61,0.04,0.003,0.060,-0.152,0.040
57339,2015,11,13,rapid,0.14635,.00009,0.26094,.00009,,,,,rapid,0.160476,0.000010,,,,,,,,,,,
57340,2015,11,14,rapid,0.14453,.00009,0.26005,.00009,,,,,rapid,0.159114,0.000010,,,,,,,,,,,
57341,2015,11,15,rapid,0.14274,.00009,0.25930,.00009,,,,,rapid,0.157732,0.000008,,,,,,,,,,,
57342,2015,11,16,rapid,0.14089,.00009,0.25881,.00009,,,,,rapid,0.156350,0.000005,,,,,,,,,,,
57343,2015,11,17,rapid,0.13896,.00009,0.25835,.00009,,,,,rapid,0.154925,0.000005,,,,,,,,,,,
57344,2015,11,18,rapid,0.13692,.00009,0.25771,.00009,,,,,rapid,0.153440,0.000004,,,,,,,,,,,
57345,2015,11,19,rapid,0.13463,.00009,0.25698,.00009,,,,,rapid,0.151893,0.000055,,,,,,,,,,,
57346,2015,11,20,prediction,0.1325,,0.2562,,,,,,prediction,0.15027,,,,,,,,,,,,
57347,2015,11,21,prediction,0.1303,,0.2554,,,,,,prediction,0.14854,,,,,,,,,,,,
57348,2015,11,22,prediction,0.1284,,0.2547,,,,,,prediction,0.14673,,,,,,,,,,,,
57349,2015,11,23,prediction,0.1265,,0.2541,,,,,,prediction,0.14491,,,,,,,,,,,,
57350,2015,11,24,prediction,0.1247,,0.2536,,,,,,prediction,0.14317,,,,,,,,,,,,
57351,2015,11,25,prediction,0.1228,,0.2532,,,,,,prediction,0.14158,,,,,,,,,,,,
57352,2015,11,26,prediction,0.1210,,0.2528,,,,,,prediction,0.14018,,,,,,,,,,,,
57353,2015,11,27,prediction,0.1191,,0.2524,,,,,,prediction,0.13893,,,,,,,,,,,,
57354,2015,11,28,prediction,0.1173,,0.2520,,,,,,prediction,0.13779,,,,,,,,,,,,
57355,2015,11,29,prediction,0.1154,,0.2517,,,,,,prediction,0.13668,,,,,,,,,,,,
57356,2015,11,30,prediction,0.1136,,0.2514,,,,,,prediction,0.13557,,,,,,,,,,,,
57357,2015,12,01,prediction,0.1117,,0.2512,,,,,,prediction,0.13442,,,,,,,,,,,,
57358,2015,12,02,prediction,0.1099,,0.2509,,,,,,prediction,0.13320,,,,,,,,,,,,
57359,2015,12,03,prediction,0.1081,,0.2508,,,,,,prediction,0.13188,,,,,,,,,,,,
57360,2015,12,04,prediction,0.1063,,0.2506,,,,,,prediction,0.13049,,,,,,,,,,,,
57361,2015,12,05,prediction,0.1045,,0.2505,,,,,,prediction,0.12907,,,,,,,,,,,,
