MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57407,2016,01,20,,,,,,,,,,,,,,,rapid,-94.51,0.30,-9.47,0.04,-0.085,0.119,-0.076,0.040
57423,2016,02,05,rapid,-.00749,.00009,0.30641,.00009,,,,,rapid,0.021432,0.000030,,,,,,,,,,,
57424,2016,02,06,rapid,-.00856,.00009,0.30813,.00009,,,,,rapid,0.020167,0.000032,,,,,,,,,,,
57425,2016,02,07,rapid,-.00932,.00009,0.30978,.00009,,,,,rapid,0.018670,0.000031,,,,,,,,,,,
57426,2016,02,08,rapid,-.00959,.00009,0.31142,.00010,,,,,rapid,0.017095,0.000037,,,,,,,,,,,
57427,2016,02,09,rapid,-.00969,.00009,0.31312,.00009,,,,,rapid,0.015296,0.000039,,,,,,,,,,,
57428,2016,02,10,rapid,-.00995,.00009,0.31500,.00009,,,,,rapid,0.013302,0.000038,,,,,,,,,,,
57429,2016,02,11,rapid,-.01046,.00009,0.31711,.00009,,,,,rapid,0.011152,0.000035,,,,,,,,,,,
57430,2016,02,12,prediction,-0.0111,,0.3191,,,,,,prediction,0.00904,,,,,,,,,,,,
57431,2016,02,13,prediction,-0.0120,,0.3212,,,,,,prediction,0.00703,,,,,,,,,,,,
57432,2016,02,14,prediction,-0.0129,,0.3230,,,,,,prediction,0.00515,,,,,,,,,,,,
57433,2016,02,15,prediction,-0.0136,,0.3248,,,,,,prediction,0.00343,,,,,,,,,,,,
57434,2016,02,16,prediction,-0.0142,,0.3265,,,,,,prediction,0.00188,,,,,,,,,,,,
57435,2016,02,17,prediction,-0.0147,,0.3283,,,,,,prediction,0.00048,,,,,,,,,,,,
57436,2016,02,18,prediction,-0.0152,,0.3301,,,,,,prediction,-0.00080,,,,,,,,,,,,
