MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57323,2015,10,28,,,,,,,,,,,,,,,rapid,-97.13,0.30,-11.65,0.03,-0.035,0.119,-0.138,0.030
57324,2015,10,29,,,,,,,,,,,,,,,rapid,-97.21,0.30,-11.51,0.03,-0.021,0.119,-0.154,0.030
57325,2015,10,30,,,,,,,,,,,,,,,rapid,-97.46,0.30,-11.25,0.03,0.000,0.119,-0.165,0.030
57326,2015,10,31,,,,,,,,,,,,,,,rapid,-97.53,0.30,-11.15,0.15,0.009,0.119,-0.137,0.150
57327,2015,11,01,,,,,,,,,,,,,,,rapid,-97.17,0.30,-11.41,0.15,0.020,0.119,-0.120,0.150
57328,2015,11,02,,,,,,,,,,,,,,,rapid,-96.64,0.30,-11.85,0.04,0.029,0.119,-0.120,0.040
57329,2015,11,03,,,,,,,,,,,,,,,rapid,-96.33,0.30,-12.15,0.04,0.032,0.119,-0.118,0.040
57330,2015,11,04,,,,,,,,,,,,,,,rapid,-96.28,0.30,-12.17,0.04,0.025,0.119,-0.105,0.040
57346,2015,11,20,rapid,0.13223,.00009,0.25621,.00009,,,,,rapid,0.150250,0.000006,,,,,,,,,,,
57347,2015,11,21,rapid,0.13002,.00009,0.25565,.00009,,,,,rapid,0.148514,0.000005,,,,,,,,,,,
57348,2015,11,22,rapid,0.12793,.00009,0.25539,.00009,,,,,rapid,0.146686,0.000008,,,,,,,,,,,
57349,2015,11,23,rapid,0.12562,.00009,0.25514,.00009,,,,,rapid,0.144882,0.000010,,,,,,,,,,,
57350,2015,11,24,rapid,0.12315,.00009,0.25465,.00009,,,,,rapid,0.143070,0.000010,,,,,,,,,,,
57351,2015,11,25,rapid,0.12100,.00009,0.25416,.00009,,,,,rapid,0.141348,0.000065,,,,,,,,,,,
57352,2015,11,26,rapid,0.11945,.00009,0.25405,.00009,,,,,rapid,0.139798,0.000055,,,,,,,,,,,
57353,2015,11,27,prediction,0.1178,,0.2540,,,,,,prediction,0.13841,,,,,,,,,,,,
57354,2015,11,28,prediction,0.1163,,0.2541,,,,,,prediction,0.13711,,,,,,,,,,,,
57355,2015,11,29,prediction,0.1146,,0.2542,,,,,,prediction,0.13582,,,,,,,,,,,,
57356,2015,11,30,prediction,0.1129,,0.2543,,,,,,prediction,0.13449,,,,,,,,,,,,
57357,2015,12,01,prediction,0.1110,,0.2542,,,,,,prediction,0.13312,,,,,,,,,,,,
57358,2015,12,02,prediction,0.1092,,0.2540,,,,,,prediction,0.13171,,,,,,,,,,,,
57359,2015,12,03,prediction,0.1074,,0.2538,,,,,,prediction,0.13026,,,,,,,,,,,,
57360,2015,12,04,prediction,0.1056,,0.2537,,,,,,prediction,0.12877,,,,,,,,,,,,
57361,2015,12,05,prediction,0.1039,,0.2538,,,,,,prediction,0.12727,,,,,,,,,,,,
57362,2015,12,06,prediction,0.1021,,0.2538,,,,,,prediction,0.12580,,,,,,,,,,,,
57363,2015,12,07,prediction,0.1002,,0.2539,,,,,,prediction,0.12437,,,,,,,,,,,,
57364,2015,12,08,prediction,0.0984,,0.2539,,,,,,prediction,0.12305,,,,,,,,,,,,
57365,2015,12,09,prediction,0.0966,,0.2539,,,,,,prediction,0.12181,,,,,,,,,,,,
57366,2015,12,10,prediction,0.0948,,0.2540,,,,,,prediction,0.12067,,,,,,,,,,,,
57367,2015,12,11,prediction,0.0930,,0.2541,,,,,,prediction,0.11962,,,,,,,,,,,,
57368,2015,12,12,prediction,0.0912,,0.2542,,,,,,prediction,0.11862,,,,,,,,,,,,
