MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57401,2016,01,14,,,,,,,,,,,,,,,rapid,-93.45,0.30,-9.12,0.01,-0.054,0.119,-0.216,0.010
57402,2016,01,15,,,,,,,,,,,,,,,rapid,-93.58,0.30,-9.08,0.01,-0.067,0.119,-0.207,0.010
57403,2016,01,16,,,,,,,,,,,,,,,rapid,-93.67,0.30,-9.11,0.01,-0.087,0.119,-0.180,0.010
57404,2016,01,17,,,,,,,,,,,,,,,rapid,-93.76,0.30,-9.14,0.02,-0.101,0.119,-0.152,0.020
57405,2016,01,18,,,,,,,,,,,,,,,rapid,-93.95,0.30,-9.19,0.02,-0.103,0.119,-0.132,0.020
57406,2016,01,19,,,,,,,,,,,,,,,rapid,-94.24,0.30,-9.29,0.02,-0.093,0.119,-0.092,0.020
57416,2016,01,29,rapid,0.00231,.00009,0.29419,.00009,,,,,rapid,0.030415,0.000024,,,,,,,,,,,
57417,2016,01,30,rapid,0.00075,.00009,0.29574,.00009,,,,,rapid,0.028929,0.000031,,,,,,,,,,,
57418,2016,01,31,rapid,-.00124,.00009,0.29757,.00009,,,,,rapid,0.027572,0.000026,,,,,,,,,,,
57419,2016,02,01,rapid,-.00317,.00009,0.29949,.00009,,,,,rapid,0.026251,0.000023,,,,,,,,,,,
57420,2016,02,02,rapid,-.00465,.00009,0.30121,.00009,,,,,rapid,0.024937,0.000023,,,,,,,,,,,
57421,2016,02,03,rapid,-.00566,.00009,0.30273,.00009,,,,,rapid,0.023693,0.000065,,,,,,,,,,,
57422,2016,02,04,rapid,-.00643,.00009,0.30447,.00009,,,,,rapid,0.022491,0.000055,,,,,,,,,,,
57423,2016,02,05,prediction,-0.0072,,0.3062,,,,,,prediction,0.02130,,,,,,,,,,,,
57424,2016,02,06,prediction,-0.0080,,0.3081,,,,,,prediction,0.02005,,,,,,,,,,,,
57425,2016,02,07,prediction,-0.0088,,0.3099,,,,,,prediction,0.01866,,,,,,,,,,,,
57426,2016,02,08,prediction,-0.0097,,0.3117,,,,,,prediction,0.01710,,,,,,,,,,,,
57427,2016,02,09,prediction,-0.0106,,0.3136,,,,,,prediction,0.01535,,,,,,,,,,,,
57428,2016,02,10,prediction,-0.0116,,0.3154,,,,,,prediction,0.01343,,,,,,,,,,,,
57429,2016,02,11,prediction,-0.0124,,0.3171,,,,,,prediction,0.01141,,,,,,,,,,,,
57430,2016,02,12,prediction,-0.0132,,0.3188,,,,,,prediction,0.00935,,,,,,,,,,,,
57431,2016,02,13,prediction,-0.0140,,0.3205,,,,,,prediction,0.00731,,,,,,,,,,,,
57432,2016,02,14,prediction,-0.0147,,0.3222,,,,,,prediction,0.00534,,,,,,,,,,,,
57433,2016,02,15,prediction,-0.0153,,0.3239,,,,,,prediction,0.00351,,,,,,,,,,,,
57434,2016,02,16,prediction,-0.0159,,0.3257,,,,,,prediction,0.00185,,,,,,,,,,,,
57435,2016,02,17,prediction,-0.0165,,0.3275,,,,,,prediction,0.00033,,,,,,,,,,,,
57436,2016,02,18,prediction,-0.0170,,0.3293,,,,,,prediction,-0.00111,,,,,,,,,,,,
57437,2016,02,19,prediction,-0.0175,,0.3311,,,,,,prediction,-0.00251,,,,,,,,,,,,
57438,2016,02,20,prediction,-0.0180,,0.3328,,,,,,prediction,-0.00396,,,,,,,,,,,,
57439,2016,02,21,prediction,-0.0184,,0.3346,,,,,,prediction,-0.00550,,,,,,,,,,,,
57440,2016,02,22,prediction,-0.0188,,0.3363,,,,,,prediction,-0.00717,,,,,,,,,,,,
57441,2016,02,23,prediction,-0.0192,,0.3381,,,,,,prediction,-0.00894,,,,,,,,,,,,
57442,2016,02,24,prediction,-0.0195,,0.3398,,,,,,prediction,-0.01080,,,,,,,,,,,,
57443,2016,02,25,prediction,-0.0197,,0.3416,,,,,,prediction,-0.01272,,,,,,,,,,,,
57444,2016,02,26,prediction,-0.0200,,0.3434,,,,,,prediction,-0.01466,,,,,,,,,,,,
57445,2016,02,27,prediction,-0.0202,,0.3452,,,,,,prediction,-0.01662,,,,,,,,,,,,
57446,2016,02,28,prediction,-0.0204,,0.3470,,,,,,prediction,-0.01855,,,,,,,,,,,,
57447,2016,02,29,prediction,-0.0205,,0.3488,,,,,,prediction,-0.02047,,,,,,,,,,,,
57448,2016,03,01,prediction,-0.0207,,0.3506,,,,,,prediction,-0.02236,,,,,,,,,,,,
57449,2016,03,02,prediction,-0.0207,,0.3524,,,,,,prediction,-0.02425,,,,,,,,,,,,
57450,2016,03,03,prediction,-0.0208,,0.3542,,,,,,prediction,-0.02614,,,,,,,,,,,,
57451,2016,03,04,prediction,-0.0208,,0.3560,,,,,,prediction,-0.02807,,,,,,,,,,,,
57452,2016,03,05,prediction,-0.0208,,0.3578,,,,,,prediction,-0.03007,,,,,,,,,,,,
57453,2016,03,06,prediction,-0.0208,,0.3596,,,,,,prediction,-0.03220,,,,,,,,,,,,
57454,2016,03,07,prediction,-0.0207,,0.3614,,,,,,prediction,-0.03449,,,,,,,,,,,,
57455,2016,03,08,prediction,-0.0206,,0.3632,,,,,,prediction,-0.03696,,,,,,,,,,,,
57456,2016,03,09,prediction,-0.0204,,0.3650,,,,,,prediction,-0.03959,,,,,,,,,,,,
57457,2016,03,10,prediction,-0.0203,,0.3668,,,,,,prediction,-0.04232,,,,,,,,,,,,
57458,2016,03,11,prediction,-0.0201,,0.3686,,,,,,prediction,-0.04506,,,,,,,,,,,,
57459,2016,03,12,prediction,-0.0198,,0.3703,,,,,,prediction,-0.04771,,,,,,,,,,,,
57460,2016,03,13,prediction,-0.0196,,0.3721,,,,,,prediction,-0.05020,,,,,,,,,,,,
57461,2016,03,14,prediction,-0.0193,,0.3739,,,,,,prediction,-0.05251,,,,,,,,,,,,
57462,2016,03,15,prediction,-0.0189,,0.3757,,,,,,prediction,-0.05465,,,,,,,,,,,,
57463,2016,03,16,prediction,-0.0186,,0.3775,,,,,,prediction,-0.05669,,,,,,,,,,,,
57464,2016,03,17,prediction,-0.0182,,0.3792,,,,,,prediction,-0.05866,,,,,,,,,,,,
57465,2016,03,18,prediction,-0.0177,,0.3810,,,,,,prediction,-0.06062,,,,,,,,,,,,
57466,2016,03,19,prediction,-0.0173,,0.3828,,,,,,prediction,-0.06260,,,,,,,,,,,,
