MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57408,2016,01,21,,,,,,,,,,,,,,,rapid,-94.58,0.30,-9.63,0.03,-0.080,0.119,-0.090,0.030
57409,2016,01,22,,,,,,,,,,,,,,,rapid,-94.43,0.30,-9.65,0.03,-0.079,0.119,-0.117,0.030
57410,2016,01,23,,,,,,,,,,,,,,,rapid,-94.19,0.30,-9.52,0.08,-0.070,0.119,-0.123,0.080
57411,2016,01,24,,,,,,,,,,,,,,,rapid,-94.01,0.30,-9.39,0.15,-0.047,0.119,-0.123,0.150
57412,2016,01,25,,,,,,,,,,,,,,,rapid,-93.94,0.30,-9.40,0.04,-0.033,0.119,-0.126,0.040
57413,2016,01,26,,,,,,,,,,,,,,,rapid,-93.86,0.30,-9.57,0.04,-0.026,0.119,-0.140,0.040
57414,2016,01,27,,,,,,,,,,,,,,,rapid,-93.74,0.30,-9.78,0.04,-0.027,0.119,-0.145,0.040
57415,2016,01,28,,,,,,,,,,,,,,,rapid,-93.69,0.30,-9.90,0.04,-0.034,0.119,-0.115,0.040
57416,2016,01,29,,,,,,,,,,,,,,,rapid,-93.82,0.30,-9.94,0.04,-0.049,0.119,-0.083,0.040
57417,2016,01,30,,,,,,,,,,,,,,,rapid,-94.08,0.30,-9.96,0.04,-0.071,0.119,-0.056,0.040
57418,2016,01,31,,,,,,,,,,,,,,,rapid,-94.34,0.30,-10.03,0.03,-0.094,0.119,-0.049,0.030
57419,2016,02,01,,,,,,,,,,,,,,,rapid,-94.53,0.30,-10.11,0.03,-0.111,0.119,-0.045,0.030
57420,2016,02,02,,,,,,,,,,,,,,,rapid,-94.67,0.30,-10.14,0.03,-0.121,0.119,-0.072,0.030
57421,2016,02,03,,,,,,,,,,,,,,,rapid,-94.75,0.30,-10.04,0.03,-0.128,0.119,-0.108,0.030
57422,2016,02,04,,,,,,,,,,,,,,,rapid,-94.67,0.30,-9.86,0.03,-0.116,0.119,-0.135,0.030
57423,2016,02,05,,,,,,,,,,,,,,,rapid,-94.51,0.30,-9.78,0.03,-0.108,0.119,-0.155,0.030
57424,2016,02,06,,,,,,,,,,,,,,,rapid,-94.39,0.30,-9.93,0.15,-0.104,0.119,-0.170,0.150
57425,2016,02,07,,,,,,,,,,,,,,,rapid,-94.38,0.11,-10.24,0.15,-0.116,0.044,-0.186,0.150
57426,2016,02,08,,,,,,,,,,,,,,,rapid,-94.32,0.11,-10.46,0.15,-0.129,0.044,-0.206,0.150
57427,2016,02,09,,,,,,,,,,,,,,,rapid,-94.14,0.11,-10.40,0.15,-0.153,0.044,-0.229,0.150
57430,2016,02,12,rapid,-.01120,.00009,0.31906,.00009,,,,,rapid,0.009164,0.000027,,,,,,,,,,,
57431,2016,02,13,rapid,-.01184,.00009,0.32111,.00009,,,,,rapid,0.007102,0.000026,,,,,,,,,,,
57432,2016,02,14,rapid,-.01243,.00009,0.32324,.00009,,,,,rapid,0.005245,0.000025,,,,,,,,,,,
57433,2016,02,15,rapid,-.01309,.00009,0.32530,.00009,,,,,rapid,0.003491,0.000019,,,,,,,,,,,
