MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57918,2017,06,14,,,,,,,,,,,,,,,rapid,-101.79,0.30,-12.87,0.03,-0.042,0.119,0.215,0.030
57919,2017,06,15,,,,,,,,,,,,,,,rapid,-101.69,0.30,-12.82,0.03,-0.053,0.119,0.204,0.030
57920,2017,06,16,,,,,,,,,,,,,,,rapid,-101.43,0.30,-12.60,0.03,-0.059,0.119,0.202,0.030
57921,2017,06,17,,,,,,,,,,,,,,,rapid,-101.35,0.30,-12.36,0.05,-0.060,0.119,0.185,0.050
57922,2017,06,18,,,,,,,,,,,,,,,rapid,-101.65,0.30,-12.23,0.03,-0.055,0.119,0.157,0.030
57923,2017,06,19,,,,,,,,,,,,,,,rapid,-102.17,0.30,-12.17,0.03,-0.041,0.119,0.156,0.030
57924,2017,06,20,,,,,,,,,,,,,,,rapid,-102.68,0.30,-12.14,0.03,-0.030,0.119,0.154,0.030
57934,2017,06,30,rapid,0.15248,.00009,0.44999,.00009,,,,,rapid,0.360043,0.000022,,,,,,,,,,,
57935,2017,07,01,rapid,0.15568,.00009,0.44932,.00009,,,,,rapid,0.359485,0.000022,,,,,,,,,,,
57936,2017,07,02,rapid,0.15900,.00009,0.44882,.00009,,,,,rapid,0.358910,0.000025,,,,,,,,,,,
57937,2017,07,03,rapid,0.16230,.00009,0.44830,.00009,,,,,rapid,0.358416,0.000023,,,,,,,,,,,
57938,2017,07,04,rapid,0.16565,.00009,0.44771,.00009,,,,,rapid,0.358058,0.000024,,,,,,,,,,,
57939,2017,07,05,rapid,0.16891,.00009,0.44717,.00009,,,,,rapid,0.357810,0.000022,,,,,,,,,,,
57940,2017,07,06,rapid,0.17200,.00009,0.44670,.00009,,,,,rapid,0.357652,0.000021,,,,,,,,,,,
57941,2017,07,07,prediction,0.1746,,0.4463,,,,,,prediction,0.35755,,,,,,,,,,,,
57942,2017,07,08,prediction,0.1769,,0.4459,,,,,,prediction,0.35748,,,,,,,,,,,,
57943,2017,07,09,prediction,0.1790,,0.4453,,,,,,prediction,0.35742,,,,,,,,,,,,
57944,2017,07,10,prediction,0.1807,,0.4447,,,,,,prediction,0.35735,,,,,,,,,,,,
57945,2017,07,11,prediction,0.1824,,0.4440,,,,,,prediction,0.35720,,,,,,,,,,,,
57946,2017,07,12,prediction,0.1840,,0.4431,,,,,,prediction,0.35695,,,,,,,,,,,,
57947,2017,07,13,prediction,0.1855,,0.4422,,,,,,prediction,0.35658,,,,,,,,,,,,
57948,2017,07,14,prediction,0.1871,,0.4413,,,,,,prediction,0.35608,,,,,,,,,,,,
57949,2017,07,15,prediction,0.1885,,0.4404,,,,,,prediction,0.35546,,,,,,,,,,,,
57950,2017,07,16,prediction,0.1898,,0.4394,,,,,,prediction,0.35474,,,,,,,,,,,,
57951,2017,07,17,prediction,0.1911,,0.4384,,,,,,prediction,0.35398,,,,,,,,,,,,
57952,2017,07,18,prediction,0.1924,,0.4373,,,,,,prediction,0.35324,,,,,,,,,,,,
57953,2017,07,19,prediction,0.1936,,0.4362,,,,,,prediction,0.35260,,,,,,,,,,,,
57954,2017,07,20,prediction,0.1949,,0.4350,,,,,,prediction,0.35208,,,,,,,,,,,,
57955,2017,07,21,prediction,0.1962,,0.4339,,,,,,prediction,0.35167,,,,,,,,,,,,
57956,2017,07,22,prediction,0.1975,,0.4327,,,,,,prediction,0.35136,,,,,,,,,,,,
57957,2017,07,23,prediction,0.1987,,0.4314,,,,,,prediction,0.35105,,,,,,,,,,,,
57958,2017,07,24,prediction,0.2000,,0.4302,,,,,,prediction,0.35070,,,,,,,,,,,,
57959,2017,07,25,prediction,0.2012,,0.4289,,,,,,prediction,0.35028,,,,,,,,,,,,
57960,2017,07,26,prediction,0.2024,,0.4276,,,,,,prediction,0.34979,,,,,,,,,,,,
57961,2017,07,27,prediction,0.2036,,0.4263,,,,,,prediction,0.34925,,,,,,,,,,,,
57962,2017,07,28,prediction,0.2047,,0.4250,,,,,,prediction,0.34872,,,,,,,,,,,,
57963,2017,07,29,prediction,0.2057,,0.4237,,,,,,prediction,0.34822,,,,,,,,,,,,
57964,2017,07,30,prediction,0.2067,,0.4223,,,,,,prediction,0.34778,,,,,,,,,,,,
57965,2017,07,31,prediction,0.2077,,0.4209,,,,,,prediction,0.34743,,,,,,,,,,,,
57966,2017,08,01,prediction,0.2086,,0.4195,,,,,,prediction,0.34717,,,,,,,,,,,,
57967,2017,08,02,prediction,0.2095,,0.4181,,,,,,prediction,0.34699,,,,,,,,,,,,
57968,2017,08,03,prediction,0.2104,,0.4166,,,,,,prediction,0.34687,,,,,,,,,,,,
57969,2017,08,04,prediction,0.2113,,0.4152,,,,,,prediction,0.34678,,,,,,,,,,,,
57970,2017,08,05,prediction,0.2121,,0.4137,,,,,,prediction,0.34669,,,,,,,,,,,,
57971,2017,08,06,prediction,0.2128,,0.4122,,,,,,prediction,0.34655,,,,,,,,,,,,
