MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57162,2015,05,20,prediction,0.0842,,0.4428,,,,,,prediction,-0.64065,,,,,,,,,,,,
57163,2015,05,21,prediction,0.0859,,0.4432,,,,,,prediction,-0.64143,,,,,,,,,,,,
57164,2015,05,22,prediction,0.0877,,0.4435,,,,,,prediction,-0.64216,,,,,,,,,,,,
57165,2015,05,23,prediction,0.0894,,0.4438,,,,,,prediction,-0.64290,,,,,,,,,,,,
57166,2015,05,24,prediction,0.0912,,0.4441,,,,,,prediction,-0.64367,,,,,,,,,,,,
57167,2015,05,25,prediction,0.0929,,0.4443,,,,,,prediction,-0.64447,,,,,,,,,,,,
57168,2015,05,26,prediction,0.0947,,0.4445,,,,,,prediction,-0.64530,,,,,,,,,,,,
57169,2015,05,27,prediction,0.0965,,0.4447,,,,,,prediction,-0.64617,,,,,,,,,,,,
57170,2015,05,28,prediction,0.0983,,0.4449,,,,,,prediction,-0.64704,,,,,,,,,,,,
57171,2015,05,29,prediction,0.1000,,0.4451,,,,,,prediction,-0.64789,,,,,,,,,,,,
57172,2015,05,30,prediction,0.1018,,0.4452,,,,,,prediction,-0.64870,,,,,,,,,,,,
57173,2015,05,31,prediction,0.1036,,0.4453,,,,,,prediction,-0.64946,,,,,,,,,,,,
57174,2015,06,01,prediction,0.1054,,0.4454,,,,,,prediction,-0.65014,,,,,,,,,,,,
57175,2015,06,02,prediction,0.1072,,0.4454,,,,,,prediction,-0.65075,,,,,,,,,,,,
57176,2015,06,03,prediction,0.1090,,0.4454,,,,,,prediction,-0.65128,,,,,,,,,,,,
57177,2015,06,04,prediction,0.1108,,0.4454,,,,,,prediction,-0.65178,,,,,,,,,,,,
57178,2015,06,05,prediction,0.1126,,0.4454,,,,,,prediction,-0.65228,,,,,,,,,,,,
57179,2015,06,06,prediction,0.1144,,0.4453,,,,,,prediction,-0.65285,,,,,,,,,,,,
57180,2015,06,07,prediction,0.1162,,0.4452,,,,,,prediction,-0.65353,,,,,,,,,,,,
57181,2015,06,08,prediction,0.1180,,0.4451,,,,,,prediction,-0.65434,,,,,,,,,,,,
57182,2015,06,09,prediction,0.1198,,0.4449,,,,,,prediction,-0.65526,,,,,,,,,,,,
57183,2015,06,10,prediction,0.1216,,0.4448,,,,,,prediction,-0.65625,,,,,,,,,,,,
57184,2015,06,11,prediction,0.1234,,0.4446,,,,,,prediction,-0.65727,,,,,,,,,,,,
57185,2015,06,12,prediction,0.1252,,0.4444,,,,,,prediction,-0.65822,,,,,,,,,,,,
57186,2015,06,13,prediction,0.1270,,0.4441,,,,,,prediction,-0.65907,,,,,,,,,,,,
57187,2015,06,14,prediction,0.1288,,0.4438,,,,,,prediction,-0.65975,,,,,,,,,,,,
57188,2015,06,15,prediction,0.1306,,0.4435,,,,,,prediction,-0.66027,,,,,,,,,,,,
57189,2015,06,16,prediction,0.1324,,0.4432,,,,,,prediction,-0.66064,,,,,,,,,,,,
57190,2015,06,17,prediction,0.1342,,0.4428,,,,,,prediction,-0.66090,,,,,,,,,,,,
57191,2015,06,18,prediction,0.1359,,0.4424,,,,,,prediction,-0.66111,,,,,,,,,,,,
57192,2015,06,19,prediction,0.1377,,0.4420,,,,,,prediction,-0.66131,,,,,,,,,,,,
57193,2015,06,20,prediction,0.1395,,0.4416,,,,,,prediction,-0.66153,,,,,,,,,,,,
57194,2015,06,21,prediction,0.1412,,0.4411,,,,,,prediction,-0.66178,,,,,,,,,,,,
57195,2015,06,22,prediction,0.1430,,0.4406,,,,,,prediction,-0.66207,,,,,,,,,,,,
57196,2015,06,23,prediction,0.1447,,0.4401,,,,,,prediction,-0.66239,,,,,,,,,,,,
57197,2015,06,24,prediction,0.1464,,0.4396,,,,,,prediction,-0.66272,,,,,,,,,,,,
57198,2015,06,25,prediction,0.1481,,0.4390,,,,,,prediction,-0.66305,,,,,,,,,,,,
57199,2015,06,26,prediction,0.1499,,0.4384,,,,,,prediction,-0.66334,,,,,,,,,,,,
57200,2015,06,27,prediction,0.1516,,0.4378,,,,,,prediction,-0.66359,,,,,,,,,,,,
57201,2015,06,28,prediction,0.1532,,0.4371,,,,,,prediction,-0.66378,,,,,,,,,,,,
57202,2015,06,29,prediction,0.1549,,0.4365,,,,,,prediction,-0.66390,,,,,,,,,,,,
57203,2015,06,30,prediction,0.1566,,0.4358,,,,,,prediction,-0.66395,,,,,,,,,,,,
57204,2015,07,01,prediction,0.1583,,0.4351,,,,,,prediction,0.33603,,,,,,,,,,,,
57205,2015,07,02,prediction,0.1599,,0.4343,,,,,,prediction,0.33601,,,,,,,,,,,,
57206,2015,07,03,prediction,0.1615,,0.4335,,,,,,prediction,0.33593,,,,,,,,,,,,
57207,2015,07,04,prediction,0.1631,,0.4327,,,,,,prediction,0.33574,,,,,,,,,,,,
57208,2015,07,05,prediction,0.1647,,0.4319,,,,,,prediction,0.33541,,,,,,,,,,,,
57209,2015,07,06,prediction,0.1663,,0.4311,,,,,,prediction,0.33495,,,,,,,,,,,,
57210,2015,07,07,prediction,0.1679,,0.4302,,,,,,prediction,0.33440,,,,,,,,,,,,
57211,2015,07,08,prediction,0.1695,,0.4293,,,,,,prediction,0.33383,,,,,,,,,,,,
57212,2015,07,09,prediction,0.1710,,0.4284,,,,,,prediction,0.33331,,,,,,,,,,,,
57213,2015,07,10,prediction,0.1725,,0.4275,,,,,,prediction,0.33289,,,,,,,,,,,,
57214,2015,07,11,prediction,0.1740,,0.4265,,,,,,prediction,0.33262,,,,,,,,,,,,
57215,2015,07,12,prediction,0.1755,,0.4255,,,,,,prediction,0.33250,,,,,,,,,,,,
57216,2015,07,13,prediction,0.1770,,0.4245,,,,,,prediction,0.33251,,,,,,,,,,,,
57217,2015,07,14,prediction,0.1785,,0.4235,,,,,,prediction,0.33263,,,,,,,,,,,,
57218,2015,07,15,prediction,0.1799,,0.4224,,,,,,prediction,0.33279,,,,,,,,,,,,
57219,2015,07,16,prediction,0.1813,,0.4214,,,,,,prediction,0.33296,,,,,,,,,,,,
57220,2015,07,17,prediction,0.1827,,0.4203,,,,,,prediction,0.33311,,,,,,,,,,,,
57221,2015,07,18,prediction,0.1841,,0.4191,,,,,,prediction,0.33320,,,,,,,,,,,,
57222,2015,07,19,prediction,0.1854,,0.4180,,,,,,prediction,0.33324,,,,,,,,,,,,
57223,2015,07,20,prediction,0.1868,,0.4168,,,,,,prediction,0.33319,,,,,,,,,,,,
57224,2015,07,21,prediction,0.1881,,0.4157,,,,,,prediction,0.33310,,,,,,,,,,,,
57225,2015,07,22,prediction,0.1894,,0.4145,,,,,,prediction,0.33299,,,,,,,,,,,,
57226,2015,07,23,prediction,0.1907,,0.4133,,,,,,prediction,0.33288,,,,,,,,,,,,
57227,2015,07,24,prediction,0.1919,,0.4120,,,,,,prediction,0.33280,,,,,,,,,,,,
57228,2015,07,25,prediction,0.1931,,0.4108,,,,,,prediction,0.33277,,,,,,,,,,,,
57229,2015,07,26,prediction,0.1944,,0.4095,,,,,,prediction,0.33277,,,,,,,,,,,,
57230,2015,07,27,prediction,0.1955,,0.4082,,,,,,prediction,0.33282,,,,,,,,,,,,
57231,2015,07,28,prediction,0.1967,,0.4069,,,,,,prediction,0.33290,,,,,,,,,,,,
57232,2015,07,29,prediction,0.1978,,0.4055,,,,,,prediction,0.33296,,,,,,,,,,,,
57233,2015,07,30,prediction,0.1989,,0.4042,,,,,,prediction,0.33296,,,,,,,,,,,,
57234,2015,07,31,prediction,0.2000,,0.4028,,,,,,prediction,0.33283,,,,,,,,,,,,
57235,2015,08,01,prediction,0.2011,,0.4014,,,,,,prediction,0.33254,,,,,,,,,,,,
57236,2015,08,02,prediction,0.2021,,0.4000,,,,,,prediction,0.33208,,,,,,,,,,,,
57237,2015,08,03,prediction,0.2031,,0.3986,,,,,,prediction,0.33148,,,,,,,,,,,,
57238,2015,08,04,prediction,0.2041,,0.3972,,,,,,prediction,0.33081,,,,,,,,,,,,
57239,2015,08,05,prediction,0.2051,,0.3958,,,,,,prediction,0.33015,,,,,,,,,,,,
57240,2015,08,06,prediction,0.2060,,0.3943,,,,,,prediction,0.32959,,,,,,,,,,,,
57241,2015,08,07,prediction,0.2069,,0.3928,,,,,,prediction,0.32918,,,,,,,,,,,,
57242,2015,08,08,prediction,0.2078,,0.3913,,,,,,prediction,0.32891,,,,,,,,,,,,
57243,2015,08,09,prediction,0.2086,,0.3898,,,,,,prediction,0.32878,,,,,,,,,,,,
57244,2015,08,10,prediction,0.2095,,0.3883,,,,,,prediction,0.32875,,,,,,,,,,,,
57245,2015,08,11,prediction,0.2103,,0.3868,,,,,,prediction,0.32877,,,,,,,,,,,,
57246,2015,08,12,prediction,0.2110,,0.3852,,,,,,prediction,0.32879,,,,,,,,,,,,
57247,2015,08,13,prediction,0.2118,,0.3837,,,,,,prediction,0.32878,,,,,,,,,,,,
57248,2015,08,14,prediction,0.2125,,0.3821,,,,,,prediction,0.32870,,,,,,,,,,,,
57249,2015,08,15,prediction,0.2132,,0.3806,,,,,,prediction,0.32855,,,,,,,,,,,,
57250,2015,08,16,prediction,0.2138,,0.3790,,,,,,prediction,0.32833,,,,,,,,,,,,
57251,2015,08,17,prediction,0.2144,,0.3774,,,,,,prediction,0.32805,,,,,,,,,,,,
57252,2015,08,18,prediction,0.2150,,0.3758,,,,,,prediction,0.32773,,,,,,,,,,,,
57253,2015,08,19,prediction,0.2156,,0.3741,,,,,,prediction,0.32740,,,,,,,,,,,,
57254,2015,08,20,prediction,0.2161,,0.3725,,,,,,prediction,0.32708,,,,,,,,,,,,
57255,2015,08,21,prediction,0.2166,,0.3709,,,,,,prediction,0.32679,,,,,,,,,,,,
57256,2015,08,22,prediction,0.2171,,0.3692,,,,,,prediction,0.32653,,,,,,,,,,,,
57257,2015,08,23,prediction,0.2175,,0.3676,,,,,,prediction,0.32631,,,,,,,,,,,,
57258,2015,08,24,prediction,0.2180,,0.3659,,,,,,prediction,0.32610,,,,,,,,,,,,
57259,2015,08,25,prediction,0.2183,,0.3643,,,,,,prediction,0.32588,,,,,,,,,,,,
57260,2015,08,26,prediction,0.2187,,0.3626,,,,,,prediction,0.32560,,,,,,,,,,,,
57261,2015,08,27,prediction,0.2190,,0.3609,,,,,,prediction,0.32521,,,,,,,,,,,,
57262,2015,08,28,prediction,0.2193,,0.3592,,,,,,prediction,0.32464,,,,,,,,,,,,
57263,2015,08,29,prediction,0.2196,,0.3576,,,,,,prediction,0.32387,,,,,,,,,,,,
57264,2015,08,30,prediction,0.2198,,0.3559,,,,,,prediction,0.32290,,,,,,,,,,,,
57265,2015,08,31,prediction,0.2200,,0.3542,,,,,,prediction,0.32180,,,,,,,,,,,,
57266,2015,09,01,prediction,0.2201,,0.3525,,,,,,prediction,0.32065,,,,,,,,,,,,
57267,2015,09,02,prediction,0.2203,,0.3508,,,,,,prediction,0.31956,,,,,,,,,,,,
57268,2015,09,03,prediction,0.2204,,0.3491,,,,,,prediction,0.31859,,,,,,,,,,,,
57269,2015,09,04,prediction,0.2205,,0.3474,,,,,,prediction,0.31778,,,,,,,,,,,,
57270,2015,09,05,prediction,0.2205,,0.3457,,,,,,prediction,0.31713,,,,,,,,,,,,
57271,2015,09,06,prediction,0.2205,,0.3440,,,,,,prediction,0.31660,,,,,,,,,,,,
57272,2015,09,07,prediction,0.2205,,0.3422,,,,,,prediction,0.31613,,,,,,,,,,,,
57273,2015,09,08,prediction,0.2204,,0.3405,,,,,,prediction,0.31567,,,,,,,,,,,,
57274,2015,09,09,prediction,0.2203,,0.3388,,,,,,prediction,0.31519,,,,,,,,,,,,
57275,2015,09,10,prediction,0.2202,,0.3371,,,,,,prediction,0.31465,,,,,,,,,,,,
57276,2015,09,11,prediction,0.2200,,0.3354,,,,,,prediction,0.31403,,,,,,,,,,,,
57277,2015,09,12,prediction,0.2199,,0.3337,,,,,,prediction,0.31333,,,,,,,,,,,,
57278,2015,09,13,prediction,0.2196,,0.3320,,,,,,prediction,0.31256,,,,,,,,,,,,
57279,2015,09,14,prediction,0.2194,,0.3303,,,,,,prediction,0.31175,,,,,,,,,,,,
57280,2015,09,15,prediction,0.2191,,0.3286,,,,,,prediction,0.31091,,,,,,,,,,,,
57281,2015,09,16,prediction,0.2188,,0.3269,,,,,,prediction,0.31008,,,,,,,,,,,,
57282,2015,09,17,prediction,0.2185,,0.3252,,,,,,prediction,0.30926,,,,,,,,,,,,
57283,2015,09,18,prediction,0.2181,,0.3235,,,,,,prediction,0.30849,,,,,,,,,,,,
57284,2015,09,19,prediction,0.2177,,0.3219,,,,,,prediction,0.30775,,,,,,,,,,,,
57285,2015,09,20,prediction,0.2172,,0.3202,,,,,,prediction,0.30705,,,,,,,,,,,,
57286,2015,09,21,prediction,0.2168,,0.3185,,,,,,prediction,0.30635,,,,,,,,,,,,
57287,2015,09,22,prediction,0.2163,,0.3168,,,,,,prediction,0.30562,,,,,,,,,,,,
57288,2015,09,23,prediction,0.2157,,0.3152,,,,,,prediction,0.30480,,,,,,,,,,,,
57289,2015,09,24,prediction,0.2152,,0.3135,,,,,,prediction,0.30383,,,,,,,,,,,,
57290,2015,09,25,prediction,0.2146,,0.3119,,,,,,prediction,0.30267,,,,,,,,,,,,
57291,2015,09,26,prediction,0.2140,,0.3103,,,,,,prediction,0.30131,,,,,,,,,,,,
57292,2015,09,27,prediction,0.2133,,0.3087,,,,,,prediction,0.29976,,,,,,,,,,,,
57293,2015,09,28,prediction,0.2126,,0.3070,,,,,,prediction,0.29810,,,,,,,,,,,,
57294,2015,09,29,prediction,0.2119,,0.3054,,,,,,prediction,0.29643,,,,,,,,,,,,
57295,2015,09,30,prediction,0.2112,,0.3038,,,,,,prediction,0.29486,,,,,,,,,,,,
57296,2015,10,01,prediction,0.2104,,0.3023,,,,,,prediction,0.29344,,,,,,,,,,,,
57297,2015,10,02,prediction,0.2096,,0.3007,,,,,,prediction,0.29221,,,,,,,,,,,,
57298,2015,10,03,prediction,0.2088,,0.2991,,,,,,prediction,0.29115,,,,,,,,,,,,
57299,2015,10,04,prediction,0.2079,,0.2976,,,,,,prediction,0.29020,,,,,,,,,,,,
57300,2015,10,05,prediction,0.2070,,0.2960,,,,,,prediction,0.28932,,,,,,,,,,,,
57301,2015,10,06,prediction,0.2061,,0.2945,,,,,,prediction,0.28847,,,,,,,,,,,,
57302,2015,10,07,prediction,0.2051,,0.2930,,,,,,prediction,0.28760,,,,,,,,,,,,
57303,2015,10,08,prediction,0.2042,,0.2915,,,,,,prediction,0.28669,,,,,,,,,,,,
57304,2015,10,09,prediction,0.2032,,0.2900,,,,,,prediction,0.28575,,,,,,,,,,,,
57305,2015,10,10,prediction,0.2021,,0.2886,,,,,,prediction,0.28476,,,,,,,,,,,,
57306,2015,10,11,prediction,0.2011,,0.2871,,,,,,prediction,0.28373,,,,,,,,,,,,
57307,2015,10,12,prediction,0.2000,,0.2857,,,,,,prediction,0.28269,,,,,,,,,,,,
57308,2015,10,13,prediction,0.1989,,0.2843,,,,,,prediction,0.28166,,,,,,,,,,,,
57309,2015,10,14,prediction,0.1977,,0.2829,,,,,,prediction,0.28064,,,,,,,,,,,,
57310,2015,10,15,prediction,0.1966,,0.2815,,,,,,prediction,0.27966,,,,,,,,,,,,
57311,2015,10,16,prediction,0.1954,,0.2801,,,,,,prediction,0.27872,,,,,,,,,,,,
57312,2015,10,17,prediction,0.1942,,0.2787,,,,,,prediction,0.27783,,,,,,,,,,,,
57313,2015,10,18,prediction,0.1929,,0.2774,,,,,,prediction,0.27696,,,,,,,,,,,,
57314,2015,10,19,prediction,0.1916,,0.2761,,,,,,prediction,0.27609,,,,,,,,,,,,
57315,2015,10,20,prediction,0.1904,,0.2748,,,,,,prediction,0.27518,,,,,,,,,,,,
57316,2015,10,21,prediction,0.1890,,0.2735,,,,,,prediction,0.27417,,,,,,,,,,,,
57317,2015,10,22,prediction,0.1877,,0.2723,,,,,,prediction,0.27301,,,,,,,,,,,,
57318,2015,10,23,prediction,0.1863,,0.2710,,,,,,prediction,0.27168,,,,,,,,,,,,
57319,2015,10,24,prediction,0.1849,,0.2698,,,,,,prediction,0.27017,,,,,,,,,,,,
57320,2015,10,25,prediction,0.1835,,0.2686,,,,,,prediction,0.26851,,,,,,,,,,,,
57321,2015,10,26,prediction,0.1821,,0.2674,,,,,,prediction,0.26677,,,,,,,,,,,,
57322,2015,10,27,prediction,0.1806,,0.2663,,,,,,prediction,0.26503,,,,,,,,,,,,
57323,2015,10,28,prediction,0.1792,,0.2651,,,,,,prediction,0.26339,,,,,,,,,,,,
57324,2015,10,29,prediction,0.1777,,0.2640,,,,,,prediction,0.26187,,,,,,,,,,,,
57325,2015,10,30,prediction,0.1761,,0.2629,,,,,,prediction,0.26050,,,,,,,,,,,,
57326,2015,10,31,prediction,0.1746,,0.2618,,,,,,prediction,0.25923,,,,,,,,,,,,
57327,2015,11,01,prediction,0.1730,,0.2608,,,,,,prediction,0.25802,,,,,,,,,,,,
57328,2015,11,02,prediction,0.1715,,0.2598,,,,,,prediction,0.25685,,,,,,,,,,,,
57329,2015,11,03,prediction,0.1699,,0.2588,,,,,,prediction,0.25569,,,,,,,,,,,,
57330,2015,11,04,prediction,0.1683,,0.2578,,,,,,prediction,0.25454,,,,,,,,,,,,
57331,2015,11,05,prediction,0.1666,,0.2569,,,,,,prediction,0.25338,,,,,,,,,,,,
57332,2015,11,06,prediction,0.1650,,0.2559,,,,,,prediction,0.25220,,,,,,,,,,,,
57333,2015,11,07,prediction,0.1633,,0.2550,,,,,,prediction,0.25098,,,,,,,,,,,,
57334,2015,11,08,prediction,0.1616,,0.2541,,,,,,prediction,0.24972,,,,,,,,,,,,
57335,2015,11,09,prediction,0.1599,,0.2533,,,,,,prediction,0.24841,,,,,,,,,,,,
57336,2015,11,10,prediction,0.1582,,0.2525,,,,,,prediction,0.24711,,,,,,,,,,,,
57337,2015,11,11,prediction,0.1564,,0.2517,,,,,,prediction,0.24587,,,,,,,,,,,,
57338,2015,11,12,prediction,0.1547,,0.2509,,,,,,prediction,0.24469,,,,,,,,,,,,
57339,2015,11,13,prediction,0.1529,,0.2501,,,,,,prediction,0.24356,,,,,,,,,,,,
57340,2015,11,14,prediction,0.1511,,0.2494,,,,,,prediction,0.24250,,,,,,,,,,,,
57341,2015,11,15,prediction,0.1494,,0.2487,,,,,,prediction,0.24142,,,,,,,,,,,,
57342,2015,11,16,prediction,0.1475,,0.2480,,,,,,prediction,0.24033,,,,,,,,,,,,
57343,2015,11,17,prediction,0.1457,,0.2474,,,,,,prediction,0.23918,,,,,,,,,,,,
57344,2015,11,18,prediction,0.1439,,0.2468,,,,,,prediction,0.23797,,,,,,,,,,,,
57345,2015,11,19,prediction,0.1421,,0.2462,,,,,,prediction,0.23664,,,,,,,,,,,,
57346,2015,11,20,prediction,0.1402,,0.2456,,,,,,prediction,0.23521,,,,,,,,,,,,
57347,2015,11,21,prediction,0.1383,,0.2451,,,,,,prediction,0.23364,,,,,,,,,,,,
57348,2015,11,22,prediction,0.1365,,0.2446,,,,,,prediction,0.23198,,,,,,,,,,,,
57349,2015,11,23,prediction,0.1346,,0.2441,,,,,,prediction,0.23033,,,,,,,,,,,,
57350,2015,11,24,prediction,0.1327,,0.2437,,,,,,prediction,0.22876,,,,,,,,,,,,
57351,2015,11,25,prediction,0.1308,,0.2432,,,,,,prediction,0.22730,,,,,,,,,,,,
57352,2015,11,26,prediction,0.1289,,0.2428,,,,,,prediction,0.22591,,,,,,,,,,,,
57353,2015,11,27,prediction,0.1270,,0.2425,,,,,,prediction,0.22460,,,,,,,,,,,,
57354,2015,11,28,prediction,0.1250,,0.2421,,,,,,prediction,0.22337,,,,,,,,,,,,
