MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57463,2016,03,16,,,,,,,,,,,,,,,rapid,-93.29,0.30,-12.18,0.15,0.015,0.119,0.038,0.150
57464,2016,03,17,,,,,,,,,,,,,,,rapid,-93.10,0.30,-12.29,0.15,0.027,0.119,0.032,0.150
57465,2016,03,18,,,,,,,,,,,,,,,rapid,-92.98,0.30,-12.33,0.15,0.049,0.119,0.018,0.150
57466,2016,03,19,,,,,,,,,,,,,,,rapid,-92.85,0.30,-12.35,0.15,0.064,0.119,0.008,0.150
57467,2016,03,20,,,,,,,,,,,,,,,rapid,-92.67,0.24,-12.40,0.13,0.068,0.095,-0.004,0.130
57468,2016,03,21,,,,,,,,,,,,,,,rapid,-92.52,0.24,-12.43,0.13,0.056,0.095,-0.007,0.130
57469,2016,03,22,,,,,,,,,,,,,,,rapid,-92.43,0.24,-12.39,0.13,0.042,0.095,-0.006,0.130
57479,2016,04,01,rapid,-.00838,.00009,0.42123,.00009,,,,,rapid,-0.082449,0.000005,,,,,,,,,,,
57480,2016,04,02,rapid,-.00805,.00009,0.42268,.00010,,,,,rapid,-0.084251,0.000006,,,,,,,,,,,
57481,2016,04,03,rapid,-.00745,.00009,0.42417,.00009,,,,,rapid,-0.086159,0.000011,,,,,,,,,,,
57482,2016,04,04,rapid,-.00633,.00009,0.42590,.00009,,,,,rapid,-0.088149,0.000011,,,,,,,,,,,
57483,2016,04,05,rapid,-.00464,.00009,0.42784,.00009,,,,,rapid,-0.090279,0.000012,,,,,,,,,,,
57484,2016,04,06,rapid,-.00262,.00009,0.42990,.00009,,,,,rapid,-0.092500,0.000012,,,,,,,,,,,
57485,2016,04,07,rapid,-.00068,.00009,0.43220,.00009,,,,,rapid,-0.094781,0.000014,,,,,,,,,,,
57486,2016,04,08,prediction,0.0010,,0.4344,,,,,,prediction,-0.09713,,,,,,,,,,,,
57487,2016,04,09,prediction,0.0024,,0.4365,,,,,,prediction,-0.09937,,,,,,,,,,,,
57488,2016,04,10,prediction,0.0036,,0.4383,,,,,,prediction,-0.10142,,,,,,,,,,,,
57489,2016,04,11,prediction,0.0049,,0.4400,,,,,,prediction,-0.10326,,,,,,,,,,,,
57490,2016,04,12,prediction,0.0061,,0.4416,,,,,,prediction,-0.10494,,,,,,,,,,,,
57491,2016,04,13,prediction,0.0075,,0.4431,,,,,,prediction,-0.10648,,,,,,,,,,,,
57492,2016,04,14,prediction,0.0089,,0.4446,,,,,,prediction,-0.10795,,,,,,,,,,,,
57493,2016,04,15,prediction,0.0104,,0.4461,,,,,,prediction,-0.10940,,,,,,,,,,,,
57494,2016,04,16,prediction,0.0119,,0.4476,,,,,,prediction,-0.11089,,,,,,,,,,,,
57495,2016,04,17,prediction,0.0135,,0.4491,,,,,,prediction,-0.11245,,,,,,,,,,,,
57496,2016,04,18,prediction,0.0150,,0.4506,,,,,,prediction,-0.11408,,,,,,,,,,,,
57497,2016,04,19,prediction,0.0166,,0.4520,,,,,,prediction,-0.11576,,,,,,,,,,,,
57498,2016,04,20,prediction,0.0181,,0.4534,,,,,,prediction,-0.11742,,,,,,,,,,,,
57499,2016,04,21,prediction,0.0197,,0.4547,,,,,,prediction,-0.11907,,,,,,,,,,,,
57500,2016,04,22,prediction,0.0212,,0.4559,,,,,,prediction,-0.12071,,,,,,,,,,,,
57501,2016,04,23,prediction,0.0229,,0.4571,,,,,,prediction,-0.12233,,,,,,,,,,,,
57502,2016,04,24,prediction,0.0246,,0.4582,,,,,,prediction,-0.12391,,,,,,,,,,,,
57503,2016,04,25,prediction,0.0263,,0.4593,,,,,,prediction,-0.12544,,,,,,,,,,,,
57504,2016,04,26,prediction,0.0280,,0.4605,,,,,,prediction,-0.12694,,,,,,,,,,,,
57505,2016,04,27,prediction,0.0298,,0.4616,,,,,,prediction,-0.12840,,,,,,,,,,,,
57506,2016,04,28,prediction,0.0316,,0.4627,,,,,,prediction,-0.12988,,,,,,,,,,,,
57507,2016,04,29,prediction,0.0334,,0.4638,,,,,,prediction,-0.13142,,,,,,,,,,,,
57508,2016,04,30,prediction,0.0352,,0.4649,,,,,,prediction,-0.13307,,,,,,,,,,,,
57509,2016,05,01,prediction,0.0370,,0.4659,,,,,,prediction,-0.13486,,,,,,,,,,,,
57510,2016,05,02,prediction,0.0389,,0.4669,,,,,,prediction,-0.13682,,,,,,,,,,,,
57511,2016,05,03,prediction,0.0407,,0.4678,,,,,,prediction,-0.13894,,,,,,,,,,,,
57512,2016,05,04,prediction,0.0426,,0.4688,,,,,,prediction,-0.14118,,,,,,,,,,,,
57513,2016,05,05,prediction,0.0445,,0.4697,,,,,,prediction,-0.14345,,,,,,,,,,,,
57514,2016,05,06,prediction,0.0465,,0.4705,,,,,,prediction,-0.14567,,,,,,,,,,,,
57515,2016,05,07,prediction,0.0484,,0.4714,,,,,,prediction,-0.14776,,,,,,,,,,,,
57516,2016,05,08,prediction,0.0503,,0.4722,,,,,,prediction,-0.14967,,,,,,,,,,,,
57517,2016,05,09,prediction,0.0523,,0.4730,,,,,,prediction,-0.15140,,,,,,,,,,,,
57518,2016,05,10,prediction,0.0543,,0.4738,,,,,,prediction,-0.15299,,,,,,,,,,,,
57519,2016,05,11,prediction,0.0563,,0.4746,,,,,,prediction,-0.15451,,,,,,,,,,,,
57520,2016,05,12,prediction,0.0583,,0.4753,,,,,,prediction,-0.15599,,,,,,,,,,,,
57521,2016,05,13,prediction,0.0603,,0.4760,,,,,,prediction,-0.15746,,,,,,,,,,,,
57522,2016,05,14,prediction,0.0623,,0.4766,,,,,,prediction,-0.15894,,,,,,,,,,,,
57523,2016,05,15,prediction,0.0643,,0.4772,,,,,,prediction,-0.16043,,,,,,,,,,,,
57524,2016,05,16,prediction,0.0664,,0.4778,,,,,,prediction,-0.16192,,,,,,,,,,,,
57525,2016,05,17,prediction,0.0684,,0.4784,,,,,,prediction,-0.16339,,,,,,,,,,,,
57526,2016,05,18,prediction,0.0705,,0.4789,,,,,,prediction,-0.16484,,,,,,,,,,,,
57527,2016,05,19,prediction,0.0726,,0.4794,,,,,,prediction,-0.16622,,,,,,,,,,,,
57528,2016,05,20,prediction,0.0747,,0.4799,,,,,,prediction,-0.16753,,,,,,,,,,,,
57529,2016,05,21,prediction,0.0768,,0.4803,,,,,,prediction,-0.16875,,,,,,,,,,,,
57530,2016,05,22,prediction,0.0789,,0.4807,,,,,,prediction,-0.16986,,,,,,,,,,,,
57531,2016,05,23,prediction,0.0810,,0.4811,,,,,,prediction,-0.17089,,,,,,,,,,,,
57532,2016,05,24,prediction,0.0831,,0.4814,,,,,,prediction,-0.17185,,,,,,,,,,,,
57533,2016,05,25,prediction,0.0852,,0.4817,,,,,,prediction,-0.17280,,,,,,,,,,,,
57534,2016,05,26,prediction,0.0874,,0.4820,,,,,,prediction,-0.17377,,,,,,,,,,,,
57535,2016,05,27,prediction,0.0895,,0.4822,,,,,,prediction,-0.17483,,,,,,,,,,,,
57536,2016,05,28,prediction,0.0916,,0.4824,,,,,,prediction,-0.17601,,,,,,,,,,,,
57537,2016,05,29,prediction,0.0938,,0.4826,,,,,,prediction,-0.17733,,,,,,,,,,,,
57538,2016,05,30,prediction,0.0959,,0.4828,,,,,,prediction,-0.17881,,,,,,,,,,,,
57539,2016,05,31,prediction,0.0981,,0.4829,,,,,,prediction,-0.18041,,,,,,,,,,,,
57540,2016,06,01,prediction,0.1002,,0.4830,,,,,,prediction,-0.18209,,,,,,,,,,,,
57541,2016,06,02,prediction,0.1024,,0.4830,,,,,,prediction,-0.18377,,,,,,,,,,,,
57542,2016,06,03,prediction,0.1046,,0.4830,,,,,,prediction,-0.18538,,,,,,,,,,,,
57543,2016,06,04,prediction,0.1067,,0.4830,,,,,,prediction,-0.18685,,,,,,,,,,,,
57544,2016,06,05,prediction,0.1089,,0.4830,,,,,,prediction,-0.18817,,,,,,,,,,,,
57545,2016,06,06,prediction,0.1110,,0.4829,,,,,,prediction,-0.18937,,,,,,,,,,,,
57546,2016,06,07,prediction,0.1132,,0.4828,,,,,,prediction,-0.19048,,,,,,,,,,,,
57547,2016,06,08,prediction,0.1153,,0.4826,,,,,,prediction,-0.19157,,,,,,,,,,,,
57548,2016,06,09,prediction,0.1175,,0.4824,,,,,,prediction,-0.19266,,,,,,,,,,,,
57549,2016,06,10,prediction,0.1196,,0.4822,,,,,,prediction,-0.19377,,,,,,,,,,,,
57550,2016,06,11,prediction,0.1218,,0.4820,,,,,,prediction,-0.19490,,,,,,,,,,,,
57551,2016,06,12,prediction,0.1239,,0.4817,,,,,,prediction,-0.19604,,,,,,,,,,,,
57552,2016,06,13,prediction,0.1261,,0.4814,,,,,,prediction,-0.19718,,,,,,,,,,,,
57553,2016,06,14,prediction,0.1282,,0.4811,,,,,,prediction,-0.19828,,,,,,,,,,,,
57554,2016,06,15,prediction,0.1303,,0.4807,,,,,,prediction,-0.19932,,,,,,,,,,,,
57555,2016,06,16,prediction,0.1324,,0.4803,,,,,,prediction,-0.20029,,,,,,,,,,,,
57556,2016,06,17,prediction,0.1345,,0.4798,,,,,,prediction,-0.20116,,,,,,,,,,,,
57557,2016,06,18,prediction,0.1366,,0.4794,,,,,,prediction,-0.20195,,,,,,,,,,,,
57558,2016,06,19,prediction,0.1387,,0.4789,,,,,,prediction,-0.20266,,,,,,,,,,,,
57559,2016,06,20,prediction,0.1408,,0.4783,,,,,,prediction,-0.20330,,,,,,,,,,,,
57560,2016,06,21,prediction,0.1429,,0.4778,,,,,,prediction,-0.20391,,,,,,,,,,,,
57561,2016,06,22,prediction,0.1450,,0.4772,,,,,,prediction,-0.20453,,,,,,,,,,,,
57562,2016,06,23,prediction,0.1470,,0.4766,,,,,,prediction,-0.20521,,,,,,,,,,,,
57563,2016,06,24,prediction,0.1490,,0.4759,,,,,,prediction,-0.20598,,,,,,,,,,,,
57564,2016,06,25,prediction,0.1511,,0.4752,,,,,,prediction,-0.20687,,,,,,,,,,,,
57565,2016,06,26,prediction,0.1531,,0.4745,,,,,,prediction,-0.20789,,,,,,,,,,,,
57566,2016,06,27,prediction,0.1551,,0.4738,,,,,,prediction,-0.20900,,,,,,,,,,,,
57567,2016,06,28,prediction,0.1571,,0.4730,,,,,,prediction,-0.21017,,,,,,,,,,,,
57568,2016,06,29,prediction,0.1591,,0.4722,,,,,,prediction,-0.21133,,,,,,,,,,,,
57569,2016,06,30,prediction,0.1610,,0.4713,,,,,,prediction,-0.21243,,,,,,,,,,,,
57570,2016,07,01,prediction,0.1630,,0.4705,,,,,,prediction,-0.21341,,,,,,,,,,,,
57571,2016,07,02,prediction,0.1649,,0.4696,,,,,,prediction,-0.21424,,,,,,,,,,,,
57572,2016,07,03,prediction,0.1668,,0.4686,,,,,,prediction,-0.21493,,,,,,,,,,,,
57573,2016,07,04,prediction,0.1687,,0.4677,,,,,,prediction,-0.21553,,,,,,,,,,,,
57574,2016,07,05,prediction,0.1706,,0.4667,,,,,,prediction,-0.21608,,,,,,,,,,,,
57575,2016,07,06,prediction,0.1725,,0.4657,,,,,,prediction,-0.21665,,,,,,,,,,,,
57576,2016,07,07,prediction,0.1743,,0.4646,,,,,,prediction,-0.21724,,,,,,,,,,,,
57577,2016,07,08,prediction,0.1762,,0.4636,,,,,,prediction,-0.21788,,,,,,,,,,,,
57578,2016,07,09,prediction,0.1780,,0.4625,,,,,,prediction,-0.21855,,,,,,,,,,,,
57579,2016,07,10,prediction,0.1798,,0.4613,,,,,,prediction,-0.21923,,,,,,,,,,,,
57580,2016,07,11,prediction,0.1815,,0.4602,,,,,,prediction,-0.21990,,,,,,,,,,,,
57581,2016,07,12,prediction,0.1833,,0.4590,,,,,,prediction,-0.22053,,,,,,,,,,,,
57582,2016,07,13,prediction,0.1850,,0.4578,,,,,,prediction,-0.22110,,,,,,,,,,,,
57583,2016,07,14,prediction,0.1867,,0.4566,,,,,,prediction,-0.22160,,,,,,,,,,,,
57584,2016,07,15,prediction,0.1884,,0.4553,,,,,,prediction,-0.22202,,,,,,,,,,,,
57585,2016,07,16,prediction,0.1900,,0.4540,,,,,,prediction,-0.22236,,,,,,,,,,,,
57586,2016,07,17,prediction,0.1917,,0.4527,,,,,,prediction,-0.22265,,,,,,,,,,,,
57587,2016,07,18,prediction,0.1933,,0.4514,,,,,,prediction,-0.22291,,,,,,,,,,,,
57588,2016,07,19,prediction,0.1949,,0.4500,,,,,,prediction,-0.22319,,,,,,,,,,,,
57589,2016,07,20,prediction,0.1964,,0.4487,,,,,,prediction,-0.22353,,,,,,,,,,,,
57590,2016,07,21,prediction,0.1980,,0.4472,,,,,,prediction,-0.22398,,,,,,,,,,,,
57591,2016,07,22,prediction,0.1995,,0.4458,,,,,,prediction,-0.22457,,,,,,,,,,,,
57592,2016,07,23,prediction,0.2010,,0.4444,,,,,,prediction,-0.22531,,,,,,,,,,,,
57593,2016,07,24,prediction,0.2024,,0.4429,,,,,,prediction,-0.22618,,,,,,,,,,,,
57594,2016,07,25,prediction,0.2039,,0.4414,,,,,,prediction,-0.22715,,,,,,,,,,,,
57595,2016,07,26,prediction,0.2053,,0.4399,,,,,,prediction,-0.22814,,,,,,,,,,,,
57596,2016,07,27,prediction,0.2067,,0.4383,,,,,,prediction,-0.22908,,,,,,,,,,,,
57597,2016,07,28,prediction,0.2080,,0.4368,,,,,,prediction,-0.22993,,,,,,,,,,,,
57598,2016,07,29,prediction,0.2093,,0.4352,,,,,,prediction,-0.23065,,,,,,,,,,,,
57599,2016,07,30,prediction,0.2106,,0.4336,,,,,,prediction,-0.23126,,,,,,,,,,,,
