MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57554,2016,06,15,,,,,,,,,,,,,,,rapid,-96.20,0.30,-13.27,0.02,0.085,0.119,0.052,0.020
57555,2016,06,16,,,,,,,,,,,,,,,rapid,-96.52,0.30,-13.14,0.02,0.074,0.119,0.060,0.020
57556,2016,06,17,,,,,,,,,,,,,,,rapid,-96.83,0.30,-13.03,0.02,0.084,0.119,0.041,0.020
57557,2016,06,18,,,,,,,,,,,,,,,rapid,-97.02,0.30,-12.97,0.15,0.112,0.119,0.019,0.150
57558,2016,06,19,,,,,,,,,,,,,,,rapid,-97.12,0.17,-12.96,0.15,0.138,0.068,0.019,0.150
57559,2016,06,20,,,,,,,,,,,,,,,rapid,-97.12,0.17,-13.00,0.15,0.168,0.068,0.026,0.150
57560,2016,06,21,,,,,,,,,,,,,,,rapid,-97.02,0.17,-13.07,0.15,0.204,0.068,0.024,0.150
57570,2016,07,01,rapid,0.15228,.00009,0.48395,.00009,,,,,rapid,-0.212450,0.000010,,,,,,,,,,,
57571,2016,07,02,rapid,0.15444,.00009,0.48265,.00009,,,,,rapid,-0.213311,0.000011,,,,,,,,,,,
57572,2016,07,03,rapid,0.15659,.00009,0.48157,.00009,,,,,rapid,-0.214129,0.000013,,,,,,,,,,,
57573,2016,07,04,rapid,0.15863,.00009,0.48058,.00009,,,,,rapid,-0.214771,0.000023,,,,,,,,,,,
57574,2016,07,05,rapid,0.16060,.00009,0.47956,.00009,,,,,rapid,-0.215332,0.000024,,,,,,,,,,,
57575,2016,07,06,rapid,0.16251,.00009,0.47847,.00009,,,,,rapid,-0.215886,0.000025,,,,,,,,,,,
57576,2016,07,07,rapid,0.16441,.00009,0.47736,.00009,,,,,rapid,-0.216463,0.000028,,,,,,,,,,,
57577,2016,07,08,prediction,0.1663,,0.4762,,,,,,prediction,-0.21711,,,,,,,,,,,,
