MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
59108,2020,09,16,,,,,,,,,,,,,,,rapid,-116.95,0.29,-9.62,0.09,0.086,0.114,-0.080,0.093
59109,2020,09,17,,,,,,,,,,,,,,,rapid,-116.95,0.29,-9.34,0.09,0.072,0.114,-0.087,0.093
59110,2020,09,18,,,,,,,,,,,,,,,rapid,-117.16,0.29,-9.23,0.09,0.057,0.114,-0.094,0.093
59117,2020,09,25,rapid,0.20005,.00009,0.33184,.00009,,,,,rapid,-0.176032,0.000017,,,,,,,,,,,
59118,2020,09,26,rapid,0.19865,.00009,0.33057,.00009,,,,,rapid,-0.175571,0.000018,,,,,,,,,,,
59119,2020,09,27,rapid,0.19730,.00009,0.32926,.00009,,,,,rapid,-0.175036,0.000018,,,,,,,,,,,
59120,2020,09,28,rapid,0.19612,.00009,0.32795,.00009,,,,,rapid,-0.174490,0.000016,,,,,,,,,,,
59121,2020,09,29,rapid,0.19506,.00009,0.32663,.00009,,,,,rapid,-0.174036,0.000016,,,,,,,,,,,
59122,2020,09,30,rapid,0.19419,.00009,0.32539,.00009,,,,,rapid,-0.173720,0.000011,,,,,,,,,,,
59123,2020,10,01,rapid,0.19350,.00009,0.32446,.00009,,,,,rapid,-0.173504,0.000007,,,,,,,,,,,
59124,2020,10,02,prediction,0.1927,,0.3236,,,,,,prediction,-0.17333,,,,,,,,,,,,
59125,2020,10,03,prediction,0.1919,,0.3228,,,,,,prediction,-0.17318,,,,,,,,,,,,
59126,2020,10,04,prediction,0.1910,,0.3219,,,,,,prediction,-0.17300,,,,,,,,,,,,
59127,2020,10,05,prediction,0.1900,,0.3209,,,,,,prediction,-0.17277,,,,,,,,,,,,
59128,2020,10,06,prediction,0.1891,,0.3199,,,,,,prediction,-0.17243,,,,,,,,,,,,
59129,2020,10,07,prediction,0.1882,,0.3188,,,,,,prediction,-0.17197,,,,,,,,,,,,
59130,2020,10,08,prediction,0.1873,,0.3178,,,,,,prediction,-0.17141,,,,,,,,,,,,
59131,2020,10,09,prediction,0.1865,,0.3167,,,,,,prediction,-0.17077,,,,,,,,,,,,
59132,2020,10,10,prediction,0.1856,,0.3157,,,,,,prediction,-0.17012,,,,,,,,,,,,
59133,2020,10,11,prediction,0.1847,,0.3148,,,,,,prediction,-0.16955,,,,,,,,,,,,
59134,2020,10,12,prediction,0.1838,,0.3138,,,,,,prediction,-0.16912,,,,,,,,,,,,
59135,2020,10,13,prediction,0.1829,,0.3128,,,,,,prediction,-0.16891,,,,,,,,,,,,
59136,2020,10,14,prediction,0.1819,,0.3119,,,,,,prediction,-0.16899,,,,,,,,,,,,
59137,2020,10,15,prediction,0.1810,,0.3109,,,,,,prediction,-0.16935,,,,,,,,,,,,
59138,2020,10,16,prediction,0.1800,,0.3100,,,,,,prediction,-0.16995,,,,,,,,,,,,
59139,2020,10,17,prediction,0.1790,,0.3091,,,,,,prediction,-0.17066,,,,,,,,,,,,
59140,2020,10,18,prediction,0.1780,,0.3082,,,,,,prediction,-0.17129,,,,,,,,,,,,
59141,2020,10,19,prediction,0.1769,,0.3073,,,,,,prediction,-0.17171,,,,,,,,,,,,
59142,2020,10,20,prediction,0.1759,,0.3064,,,,,,prediction,-0.17185,,,,,,,,,,,,
59143,2020,10,21,prediction,0.1748,,0.3056,,,,,,prediction,-0.17176,,,,,,,,,,,,
59144,2020,10,22,prediction,0.1738,,0.3047,,,,,,prediction,-0.17152,,,,,,,,,,,,
59145,2020,10,23,prediction,0.1727,,0.3039,,,,,,prediction,-0.17124,,,,,,,,,,,,
59146,2020,10,24,prediction,0.1716,,0.3031,,,,,,prediction,-0.17098,,,,,,,,,,,,
59147,2020,10,25,prediction,0.1704,,0.3023,,,,,,prediction,-0.17081,,,,,,,,,,,,
59148,2020,10,26,prediction,0.1693,,0.3016,,,,,,prediction,-0.17074,,,,,,,,,,,,
59149,2020,10,27,prediction,0.1681,,0.3008,,,,,,prediction,-0.17077,,,,,,,,,,,,
59150,2020,10,28,prediction,0.1669,,0.3001,,,,,,prediction,-0.17089,,,,,,,,,,,,
59151,2020,10,29,prediction,0.1657,,0.2994,,,,,,prediction,-0.17105,,,,,,,,,,,,
59152,2020,10,30,prediction,0.1645,,0.2987,,,,,,prediction,-0.17122,,,,,,,,,,,,
59153,2020,10,31,prediction,0.1633,,0.2980,,,,,,prediction,-0.17135,,,,,,,,,,,,
59154,2020,11,01,prediction,0.1621,,0.2974,,,,,,prediction,-0.17141,,,,,,,,,,,,
59155,2020,11,02,prediction,0.1608,,0.2968,,,,,,prediction,-0.17137,,,,,,,,,,,,
59156,2020,11,03,prediction,0.1596,,0.2962,,,,,,prediction,-0.17120,,,,,,,,,,,,
59157,2020,11,04,prediction,0.1583,,0.2956,,,,,,prediction,-0.17091,,,,,,,,,,,,
59158,2020,11,05,prediction,0.1570,,0.2950,,,,,,prediction,-0.17052,,,,,,,,,,,,
59159,2020,11,06,prediction,0.1557,,0.2945,,,,,,prediction,-0.17011,,,,,,,,,,,,
59160,2020,11,07,prediction,0.1544,,0.2939,,,,,,prediction,-0.16973,,,,,,,,,,,,
59161,2020,11,08,prediction,0.1530,,0.2934,,,,,,prediction,-0.16948,,,,,,,,,,,,
59162,2020,11,09,prediction,0.1517,,0.2930,,,,,,prediction,-0.16944,,,,,,,,,,,,
59163,2020,11,10,prediction,0.1503,,0.2925,,,,,,prediction,-0.16967,,,,,,,,,,,,
59164,2020,11,11,prediction,0.1490,,0.2921,,,,,,prediction,-0.17019,,,,,,,,,,,,
59165,2020,11,12,prediction,0.1476,,0.2917,,,,,,prediction,-0.17096,,,,,,,,,,,,
59166,2020,11,13,prediction,0.1462,,0.2913,,,,,,prediction,-0.17185,,,,,,,,,,,,
59167,2020,11,14,prediction,0.1448,,0.2909,,,,,,prediction,-0.17273,,,,,,,,,,,,
59168,2020,11,15,prediction,0.1434,,0.2905,,,,,,prediction,-0.17342,,,,,,,,,,,,
59169,2020,11,16,prediction,0.1420,,0.2902,,,,,,prediction,-0.17385,,,,,,,,,,,,
59170,2020,11,17,prediction,0.1406,,0.2899,,,,,,prediction,-0.17401,,,,,,,,,,,,
59171,2020,11,18,prediction,0.1391,,0.2896,,,,,,prediction,-0.17395,,,,,,,,,,,,
59172,2020,11,19,prediction,0.1377,,0.2894,,,,,,prediction,-0.17377,,,,,,,,,,,,
59173,2020,11,20,prediction,0.1363,,0.2891,,,,,,prediction,-0.17358,,,,,,,,,,,,
59174,2020,11,21,prediction,0.1348,,0.2889,,,,,,prediction,-0.17346,,,,,,,,,,,,
59175,2020,11,22,prediction,0.1334,,0.2887,,,,,,prediction,-0.17343,,,,,,,,,,,,
59176,2020,11,23,prediction,0.1319,,0.2886,,,,,,prediction,-0.17350,,,,,,,,,,,,
59177,2020,11,24,prediction,0.1304,,0.2884,,,,,,prediction,-0.17367,,,,,,,,,,,,
59178,2020,11,25,prediction,0.1290,,0.2883,,,,,,prediction,-0.17389,,,,,,,,,,,,
59179,2020,11,26,prediction,0.1275,,0.2882,,,,,,prediction,-0.17413,,,,,,,,,,,,
59180,2020,11,27,prediction,0.1260,,0.2881,,,,,,prediction,-0.17435,,,,,,,,,,,,
59181,2020,11,28,prediction,0.1245,,0.2881,,,,,,prediction,-0.17448,,,,,,,,,,,,
59182,2020,11,29,prediction,0.1230,,0.2881,,,,,,prediction,-0.17450,,,,,,,,,,,,
59183,2020,11,30,prediction,0.1215,,0.2881,,,,,,prediction,-0.17439,,,,,,,,,,,,
59184,2020,12,01,prediction,0.1201,,0.2881,,,,,,prediction,-0.17414,,,,,,,,,,,,
59185,2020,12,02,prediction,0.1186,,0.2882,,,,,,prediction,-0.17377,,,,,,,,,,,,
59186,2020,12,03,prediction,0.1171,,0.2882,,,,,,prediction,-0.17332,,,,,,,,,,,,
59187,2020,12,04,prediction,0.1156,,0.2883,,,,,,prediction,-0.17287,,,,,,,,,,,,
