MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57002,2014,12,11,,,,,,,,,,,,,,,rapid,-87.76,0.11,-9.91,0.03,-0.139,0.044,0.022,0.030
57003,2014,12,12,,,,,,,,,,,,,,,rapid,-87.50,0.11,-10.01,0.03,-0.128,0.044,0.045,0.030
57004,2014,12,13,,,,,,,,,,,,,,,rapid,-87.37,0.11,-9.99,0.03,-0.116,0.044,0.063,0.030
57005,2014,12,14,,,,,,,,,,,,,,,rapid,-87.34,0.17,-9.89,0.09,-0.106,0.068,0.085,0.090
57006,2014,12,15,,,,,,,,,,,,,,,rapid,-87.32,0.17,-9.80,0.09,-0.089,0.068,0.113,0.090
57007,2014,12,16,,,,,,,,,,,,,,,rapid,-87.35,0.17,-9.76,0.09,-0.074,0.068,0.136,0.090
57017,2014,12,26,rapid,0.03623,.00009,0.27630,.00009,,,,,rapid,-0.451947,0.000015,,,,,,,,,,,
57018,2014,12,27,rapid,0.03532,.00009,0.27699,.00009,,,,,rapid,-0.453384,0.000014,,,,,,,,,,,
57019,2014,12,28,rapid,0.03471,.00009,0.27775,.00009,,,,,rapid,-0.454896,0.000010,,,,,,,,,,,
57020,2014,12,29,rapid,0.03425,.00009,0.27863,.00009,,,,,rapid,-0.456384,0.000009,,,,,,,,,,,
57021,2014,12,30,rapid,0.03351,.00009,0.27953,.00009,,,,,rapid,-0.457718,0.000009,,,,,,,,,,,
57022,2014,12,31,rapid,0.03227,.00009,0.28028,.00009,,,,,rapid,-0.458902,0.000065,,,,,,,,,,,
57023,2015,01,01,rapid,0.03081,.00009,0.28076,.00009,,,,,rapid,-0.459949,0.000055,,,,,,,,,,,
57024,2015,01,02,prediction,0.0295,,0.2814,,,,,,prediction,-0.46088,,,,,,,,,,,,
57025,2015,01,03,prediction,0.0281,,0.2820,,,,,,prediction,-0.46168,,,,,,,,,,,,
57026,2015,01,04,prediction,0.0268,,0.2828,,,,,,prediction,-0.46237,,,,,,,,,,,,
57027,2015,01,05,prediction,0.0256,,0.2836,,,,,,prediction,-0.46300,,,,,,,,,,,,
57028,2015,01,06,prediction,0.0245,,0.2845,,,,,,prediction,-0.46362,,,,,,,,,,,,
57029,2015,01,07,prediction,0.0234,,0.2855,,,,,,prediction,-0.46429,,,,,,,,,,,,
57030,2015,01,08,prediction,0.0222,,0.2865,,,,,,prediction,-0.46503,,,,,,,,,,,,
57031,2015,01,09,prediction,0.0210,,0.2875,,,,,,prediction,-0.46584,,,,,,,,,,,,
57032,2015,01,10,prediction,0.0198,,0.2885,,,,,,prediction,-0.46672,,,,,,,,,,,,
57033,2015,01,11,prediction,0.0187,,0.2896,,,,,,prediction,-0.46763,,,,,,,,,,,,
57034,2015,01,12,prediction,0.0176,,0.2906,,,,,,prediction,-0.46859,,,,,,,,,,,,
57035,2015,01,13,prediction,0.0164,,0.2917,,,,,,prediction,-0.46959,,,,,,,,,,,,
57036,2015,01,14,prediction,0.0154,,0.2927,,,,,,prediction,-0.47058,,,,,,,,,,,,
57037,2015,01,15,prediction,0.0143,,0.2938,,,,,,prediction,-0.47155,,,,,,,,,,,,
57038,2015,01,16,prediction,0.0132,,0.2950,,,,,,prediction,-0.47250,,,,,,,,,,,,
57039,2015,01,17,prediction,0.0121,,0.2962,,,,,,prediction,-0.47341,,,,,,,,,,,,
57040,2015,01,18,prediction,0.0110,,0.2974,,,,,,prediction,-0.47430,,,,,,,,,,,,
57041,2015,01,19,prediction,0.0100,,0.2987,,,,,,prediction,-0.47524,,,,,,,,,,,,
57042,2015,01,20,prediction,0.0089,,0.2999,,,,,,prediction,-0.47627,,,,,,,,,,,,
57043,2015,01,21,prediction,0.0079,,0.3012,,,,,,prediction,-0.47748,,,,,,,,,,,,
