MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
59927,2022,12,14,,,,,,,,,,,,,,,rapid,-110.33,0.87,-6.17,0.21,0.325,0.348,-0.183,0.215
59928,2022,12,15,,,,,,,,,,,,,,,rapid,-109.90,0.87,-6.06,0.21,0.337,0.348,-0.191,0.215
59929,2022,12,16,,,,,,,,,,,,,,,rapid,-109.64,0.87,-5.84,0.21,0.344,0.348,-0.192,0.215
59930,2022,12,17,,,,,,,,,,,,,,,rapid,-109.78,0.99,-5.66,0.23,0.345,0.392,-0.188,0.234
59931,2022,12,18,,,,,,,,,,,,,,,rapid,-110.27,0.99,-5.58,0.23,0.342,0.392,-0.179,0.234
59932,2022,12,19,,,,,,,,,,,,,,,rapid,-110.81,0.32,-5.52,0.16,0.335,0.128,-0.166,0.160
59933,2022,12,20,,,,,,,,,,,,,,,rapid,-111.21,0.70,-5.37,0.09,0.324,0.279,-0.150,0.092
59934,2022,12,21,,,,,,,,,,,,,,,rapid,-111.57,0.70,-5.24,0.09,0.312,0.279,-0.132,0.092
59935,2022,12,22,,,,,,,,,,,,,,,rapid,-111.92,0.70,-5.36,0.09,0.299,0.279,-0.113,0.092
59943,2022,12,30,rapid,0.07114,.00009,0.19923,.00009,,,,,rapid,-0.018998,0.000009,,,,,,,,,,,
59944,2022,12,31,rapid,0.06705,.00009,0.20010,.00009,,,,,rapid,-0.019475,0.000012,,,,,,,,,,,
59945,2023,01,01,rapid,0.06284,.00009,0.20094,.00009,,,,,rapid,-0.019778,0.000017,,,,,,,,,,,
59946,2023,01,02,rapid,0.05904,.00009,0.20177,.00009,,,,,rapid,-0.019881,0.000033,,,,,,,,,,,
59947,2023,01,03,rapid,0.05574,.00009,0.20248,.00009,,,,,rapid,-0.019804,0.000044,,,,,,,,,,,
59948,2023,01,04,rapid,0.05303,.00009,0.20302,.00009,,,,,rapid,-0.019485,0.000041,,,,,,,,,,,
59949,2023,01,05,rapid,0.05083,.00009,0.20392,.00009,,,,,rapid,-0.018927,0.000038,,,,,,,,,,,
59950,2023,01,06,prediction,0.0487,,0.2051,,,,,,prediction,-0.01837,,,,,,,,,,,,
59951,2023,01,07,prediction,0.0466,,0.2067,,,,,,prediction,-0.01780,,,,,,,,,,,,
59952,2023,01,08,prediction,0.0445,,0.2084,,,,,,prediction,-0.01726,,,,,,,,,,,,
59953,2023,01,09,prediction,0.0424,,0.2101,,,,,,prediction,-0.01684,,,,,,,,,,,,
59954,2023,01,10,prediction,0.0402,,0.2119,,,,,,prediction,-0.01660,,,,,,,,,,,,
59955,2023,01,11,prediction,0.0380,,0.2136,,,,,,prediction,-0.01653,,,,,,,,,,,,
59956,2023,01,12,prediction,0.0360,,0.2153,,,,,,prediction,-0.01660,,,,,,,,,,,,
59957,2023,01,13,prediction,0.0339,,0.2170,,,,,,prediction,-0.01680,,,,,,,,,,,,
59958,2023,01,14,prediction,0.0320,,0.2188,,,,,,prediction,-0.01712,,,,,,,,,,,,
59959,2023,01,15,prediction,0.0301,,0.2206,,,,,,prediction,-0.01752,,,,,,,,,,,,
59960,2023,01,16,prediction,0.0282,,0.2225,,,,,,prediction,-0.01787,,,,,,,,,,,,
59961,2023,01,17,prediction,0.0263,,0.2244,,,,,,prediction,-0.01809,,,,,,,,,,,,
59962,2023,01,18,prediction,0.0245,,0.2263,,,,,,prediction,-0.01809,,,,,,,,,,,,
59963,2023,01,19,prediction,0.0227,,0.2283,,,,,,prediction,-0.01789,,,,,,,,,,,,
