MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
58647,2019,06,13,,,,,,,,,,,,,,,rapid,-106.95,0.00,-11.07,0.20,-0.014,0.008,-0.204,0.202
58648,2019,06,14,,,,,,,,,,,,,,,rapid,-107.59,0.00,-11.07,0.20,-0.005,0.008,-0.216,0.202
58649,2019,06,15,,,,,,,,,,,,,,,rapid,-108.07,0.00,-11.08,0.20,0.005,0.008,-0.224,0.202
58650,2019,06,16,,,,,,,,,,,,,,,rapid,-108.21,0.05,-11.10,0.19,0.014,0.019,-0.228,0.189
58651,2019,06,17,,,,,,,,,,,,,,,rapid,-108.09,0.05,-11.12,0.19,0.023,0.019,-0.231,0.189
58652,2019,06,18,,,,,,,,,,,,,,,rapid,-107.93,0.15,-11.19,0.09,0.031,0.061,-0.235,0.087
58653,2019,06,19,,,,,,,,,,,,,,,rapid,-107.89,0.13,-11.26,0.24,0.037,0.052,-0.241,0.237
58654,2019,06,20,,,,,,,,,,,,,,,rapid,-107.97,0.13,-11.32,0.24,0.042,0.052,-0.251,0.237
58655,2019,06,21,,,,,,,,,,,,,,,rapid,-108.12,0.13,-11.33,0.24,0.047,0.052,-0.262,0.237
58662,2019,06,28,rapid,0.15489,.00009,0.42206,.00009,,,,,rapid,-0.174543,0.000020,,,,,,,,,,,
58663,2019,06,29,rapid,0.15648,.00009,0.42174,.00009,,,,,rapid,-0.174535,0.000018,,,,,,,,,,,
58664,2019,06,30,rapid,0.15769,.00009,0.42133,.00009,,,,,rapid,-0.174419,0.000020,,,,,,,,,,,
58665,2019,07,01,rapid,0.15846,.00009,0.42059,.00009,,,,,rapid,-0.174165,0.000019,,,,,,,,,,,
58666,2019,07,02,rapid,0.15895,.00009,0.41952,.00009,,,,,rapid,-0.173803,0.000018,,,,,,,,,,,
58667,2019,07,03,rapid,0.15935,.00009,0.41830,.00009,,,,,rapid,-0.173335,0.000016,,,,,,,,,,,
58668,2019,07,04,rapid,0.15980,.00009,0.41713,.00009,,,,,rapid,-0.172787,0.000015,,,,,,,,,,,
