MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
57290,2015,09,25,rapid,0.21816,.00009,0.32824,.00009,,,,,rapid,0.241171,0.000011,,,,,,,,,,,
57291,2015,09,26,rapid,0.21814,.00009,0.32671,.00009,,,,,rapid,0.239369,0.000010,,,,,,,,,,,
57292,2015,09,27,rapid,0.21762,.00009,0.32515,.00009,,,,,rapid,0.237342,0.000009,,,,,,,,,,,
57293,2015,09,28,rapid,0.21627,.00009,0.32340,.00009,,,,,rapid,0.235213,0.000009,,,,,,,,,,,
57294,2015,09,29,rapid,0.21435,.00009,0.32124,.00009,,,,,rapid,0.233118,0.000008,,,,,,,,,,,
57295,2015,09,30,rapid,0.21221,.00009,0.31872,.00009,,,,,rapid,0.231129,0.000009,,,,,,,,,,,
57296,2015,10,01,rapid,0.21021,.00009,0.31602,.00009,,,,,rapid,0.229321,0.000055,,,,,,,,,,,
57297,2015,10,02,prediction,0.2088,,0.3135,,,,,,prediction,0.22779,,,,,,,,,,,,
57298,2015,10,03,prediction,0.2076,,0.3112,,,,,,prediction,0.22645,,,,,,,,,,,,
57299,2015,10,04,prediction,0.2068,,0.3092,,,,,,prediction,0.22518,,,,,,,,,,,,
57300,2015,10,05,prediction,0.2060,,0.3075,,,,,,prediction,0.22389,,,,,,,,,,,,
57301,2015,10,06,prediction,0.2051,,0.3058,,,,,,prediction,0.22258,,,,,,,,,,,,
57302,2015,10,07,prediction,0.2041,,0.3042,,,,,,prediction,0.22125,,,,,,,,,,,,
57303,2015,10,08,prediction,0.2030,,0.3025,,,,,,prediction,0.21990,,,,,,,,,,,,
57304,2015,10,09,prediction,0.2019,,0.3008,,,,,,prediction,0.21850,,,,,,,,,,,,
57305,2015,10,10,prediction,0.2009,,0.2990,,,,,,prediction,0.21704,,,,,,,,,,,,
57306,2015,10,11,prediction,0.1999,,0.2973,,,,,,prediction,0.21549,,,,,,,,,,,,
57307,2015,10,12,prediction,0.1990,,0.2957,,,,,,prediction,0.21393,,,,,,,,,,,,
57308,2015,10,13,prediction,0.1981,,0.2941,,,,,,prediction,0.21240,,,,,,,,,,,,
57309,2015,10,14,prediction,0.1971,,0.2926,,,,,,prediction,0.21088,,,,,,,,,,,,
57310,2015,10,15,prediction,0.1961,,0.2913,,,,,,prediction,0.20937,,,,,,,,,,,,
57311,2015,10,16,prediction,0.1951,,0.2900,,,,,,prediction,0.20789,,,,,,,,,,,,
57312,2015,10,17,prediction,0.1939,,0.2887,,,,,,prediction,0.20644,,,,,,,,,,,,
57313,2015,10,18,prediction,0.1927,,0.2874,,,,,,prediction,0.20501,,,,,,,,,,,,
57314,2015,10,19,prediction,0.1915,,0.2862,,,,,,prediction,0.20356,,,,,,,,,,,,
57315,2015,10,20,prediction,0.1903,,0.2849,,,,,,prediction,0.20206,,,,,,,,,,,,
57316,2015,10,21,prediction,0.1891,,0.2836,,,,,,prediction,0.20046,,,,,,,,,,,,
57317,2015,10,22,prediction,0.1879,,0.2823,,,,,,prediction,0.19870,,,,,,,,,,,,
57318,2015,10,23,prediction,0.1866,,0.2811,,,,,,prediction,0.19674,,,,,,,,,,,,
57319,2015,10,24,prediction,0.1854,,0.2799,,,,,,prediction,0.19460,,,,,,,,,,,,
57320,2015,10,25,prediction,0.1841,,0.2787,,,,,,prediction,0.19231,,,,,,,,,,,,
