MJD,Year,Month,Day,Type,x_pole,sigma_x_pole,y_pole,sigma_y_pole,x_rate,sigma_x_rate,y_rate,sigma_y_rate,Type,UT1-UTC,sigma_UT1-UTC,LOD,sigma_LOD,Type,dPsi,sigma_dPsi,dEpsilon,sigma_dEpsilon,dX,sigma_dX,dY,sigma_dY
59290,2021,03,17,,,,,,,,,,,,,,,rapid,-107.20,0.68,-7.88,0.04,0.283,0.269,0.007,0.043
59291,2021,03,18,,,,,,,,,,,,,,,rapid,-107.16,0.68,-7.98,0.04,0.264,0.269,0.019,0.043
59292,2021,03,19,,,,,,,,,,,,,,,rapid,-107.10,0.68,-8.04,0.04,0.244,0.269,0.029,0.043
59293,2021,03,20,,,,,,,,,,,,,,,rapid,-107.09,0.58,-8.14,0.04,0.230,0.230,0.040,0.036
59294,2021,03,21,,,,,,,,,,,,,,,rapid,-107.09,0.58,-8.30,0.04,0.222,0.230,0.051,0.036
59295,2021,03,22,,,,,,,,,,,,,,,rapid,-106.96,0.57,-8.47,0.08,0.219,0.227,0.064,0.077
59296,2021,03,23,,,,,,,,,,,,,,,rapid,-106.64,0.57,-8.60,0.09,0.220,0.226,0.076,0.093
59297,2021,03,24,,,,,,,,,,,,,,,rapid,-106.37,0.57,-8.71,0.09,0.223,0.226,0.089,0.093
59306,2021,04,02,rapid,0.08226,.00009,0.41255,.00009,,,,,rapid,-0.174489,0.000004,,,,,,,,,,,
59307,2021,04,03,rapid,0.08290,.00009,0.41333,.00009,,,,,rapid,-0.174556,0.000004,,,,,,,,,,,
59308,2021,04,04,rapid,0.08375,.00009,0.41395,.00009,,,,,rapid,-0.174473,0.000004,,,,,,,,,,,
59309,2021,04,05,rapid,0.08483,.00009,0.41460,.00009,,,,,rapid,-0.174394,0.000007,,,,,,,,,,,
59310,2021,04,06,rapid,0.08582,.00009,0.41562,.00009,,,,,rapid,-0.174435,0.000009,,,,,,,,,,,
59311,2021,04,07,rapid,0.08663,.00009,0.41677,.00009,,,,,rapid,-0.174612,0.000010,,,,,,,,,,,
59312,2021,04,08,rapid,0.08730,.00009,0.41782,.00009,,,,,rapid,-0.174899,0.000014,,,,,,,,,,,
59313,2021,04,09,prediction,0.0880,,0.4188,,,,,,prediction,-0.17527,,,,,,,,,,,,
59314,2021,04,10,prediction,0.0886,,0.4196,,,,,,prediction,-0.17570,,,,,,,,,,,,
59315,2021,04,11,prediction,0.0894,,0.4203,,,,,,prediction,-0.17617,,,,,,,,,,,,
59316,2021,04,12,prediction,0.0902,,0.4209,,,,,,prediction,-0.17663,,,,,,,,,,,,
